backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr_logged,block_psnr_replay,block_psnr_diff,random_psnr_logged,random_psnr_replay,random_psnr_diff,block_mae,random_mae
300M,chip_047_106_merged.tif,0.4,0,1280086140,78,34.5379,34.5379,-0.0,38.1138,38.1138,-0.0,0.013224,0.008284
300M,chip_047_106_merged.tif,0.4,1,899479509,78,33.3879,33.3879,-0.0,38.1454,38.1454,0.0,0.014375,0.008058
300M,chip_047_106_merged.tif,0.4,2,419533991,78,34.5436,34.5436,0.0,38.195,38.195,0.0,0.013156,0.008137
300M,chip_047_106_merged.tif,0.4,3,38927360,78,35.6592,35.6592,-0.0,38.7338,38.7338,0.0,0.011069,0.007945
300M,chip_047_106_merged.tif,0.4,4,1805804377,78,34.5382,34.5382,-0.0,37.598,37.598,-0.0,0.013223,0.008605
300M,chip_047_106_merged.tif,0.6,0,536787933,117,34.4861,34.4861,-0.0,37.7186,37.7186,0.0,0.012879,0.008661
300M,chip_047_106_merged.tif,0.6,1,156181302,117,35.6296,35.6296,0.0,38.0871,38.0871,0.0,0.011553,0.008396
300M,chip_047_106_merged.tif,0.6,2,1923058319,117,33.903,33.903,0.0,36.5734,36.5734,0.0,0.014296,0.009251
300M,chip_047_106_merged.tif,0.6,3,1443112801,117,34.1267,34.1267,0.0,38.9135,38.9135,-0.0,0.012898,0.007976
300M,chip_047_106_merged.tif,0.6,4,1062506170,117,34.4832,34.4832,-0.0,38.0227,38.0227,-0.0,0.012884,0.008709
300M,chip_047_106_merged.tif,0.8,0,153534624,156,33.4429,33.4429,0.0,37.106,37.106,-0.0,0.014488,0.009539
300M,chip_047_106_merged.tif,0.8,1,1821072754,156,33.5038,33.5038,0.0,36.2256,36.2256,0.0,0.014419,0.010019
300M,chip_047_106_merged.tif,0.8,2,1440466123,156,31.9956,31.9956,-0.0,35.4331,35.4331,0.0,0.016578,0.0105
300M,chip_047_106_merged.tif,0.8,3,960520605,156,34.348,34.348,0.0,36.6392,36.6392,0.0,0.013187,0.009792
300M,chip_047_106_merged.tif,0.8,4,579913974,156,33.5064,33.5064,-0.0,35.0852,35.0852,0.0,0.014421,0.011018
300M,chip_051_235_merged.tif,0.2,0,1828844630,39,32.1365,32.1365,-0.0,37.9923,37.9923,-0.0,0.0151,0.008163
300M,chip_051_235_merged.tif,0.2,1,1448237999,39,32.3808,32.3808,0.0,39.0846,39.0846,0.0,0.015111,0.007477
300M,chip_051_235_merged.tif,0.2,2,968292481,39,33.8469,33.8469,-0.0,36.9316,36.9316,0.0,0.012461,0.008826
300M,chip_051_235_merged.tif,0.2,3,587685850,39,35.0067,35.0067,-0.0,39.3601,39.3601,-0.0,0.01232,0.007412
300M,chip_051_235_merged.tif,0.2,4,107740332,39,31.5567,31.5567,-0.0,37.7567,37.7567,-0.0,0.016718,0.008201
300M,chip_051_235_merged.tif,0.4,0,763569560,78,31.6904,31.6904,-0.0,37.7215,37.7215,0.0,0.016485,0.008037
300M,chip_051_235_merged.tif,0.4,1,382962929,78,36.7802,36.7802,-0.0,37.8124,37.8124,-0.0,0.010294,0.008202
300M,chip_051_235_merged.tif,0.4,2,2356298,78,32.3711,32.3711,0.0,36.3984,36.3984,0.0,0.014372,0.009132
300M,chip_051_235_merged.tif,0.4,3,1669894428,78,32.3719,32.3719,-0.0,38.9029,38.9029,0.0,0.014371,0.007513
300M,chip_051_235_merged.tif,0.4,4,1289287797,78,32.2159,32.2159,-0.0,37.4976,37.4976,-0.0,0.015557,0.008456
300M,chip_051_235_merged.tif,0.6,0,924931090,117,31.9776,31.9776,-0.0,35.185,35.185,0.0,0.015669,0.010382
300M,chip_051_235_merged.tif,0.6,1,444985572,117,31.9655,31.9655,-0.0,36.6795,36.6795,0.0,0.015725,0.008917
300M,chip_051_235_merged.tif,0.6,2,64378941,117,33.492,33.492,0.0,36.1147,36.1147,-0.0,0.012855,0.009644
300M,chip_051_235_merged.tif,0.6,3,1831255958,117,31.7803,31.7803,-0.0,36.8122,36.8122,-0.0,0.015719,0.008766
300M,chip_051_235_merged.tif,0.6,4,1351310440,117,32.4615,32.4615,-0.0,35.9778,35.9778,-0.0,0.014557,0.009313
300M,chip_051_235_merged.tif,0.8,0,442338894,156,30.8303,30.8303,0.0,34.4108,34.4108,-0.0,0.017297,0.011864
300M,chip_051_235_merged.tif,0.8,1,61732263,156,32.9787,32.9787,0.0,35.3439,35.3439,0.0,0.013935,0.01032
300M,chip_051_235_merged.tif,0.8,2,1729270393,156,32.7478,32.7478,-0.0,33.3397,33.3397,0.0,0.014287,0.01237
300M,chip_051_235_merged.tif,0.8,3,1348663762,156,33.2145,33.2145,0.0,35.0753,35.0753,0.0,0.013585,0.010836
300M,chip_051_235_merged.tif,0.8,4,868718244,156,30.8162,30.8162,-0.0,33.0631,33.0631,0.0,0.017316,0.013313
300M,chip_053_176_merged.tif,0.2,0,1908118620,39,41.422,41.422,-0.0,42.2386,42.2386,0.0,0.005943,0.005163
300M,chip_053_176_merged.tif,0.2,1,1428173102,39,41.123,41.123,-0.0,41.2117,41.2117,-0.0,0.006119,0.005554
300M,chip_053_176_merged.tif,0.2,2,1047566471,39,41.2335,41.2335,-0.0,40.8988,40.8988,-0.0,0.00584,0.005794
300M,chip_053_176_merged.tif,0.2,3,567620953,39,42.6899,42.6899,0.0,43.2165,43.2165,-0.0,0.005209,0.004767
300M,chip_053_176_merged.tif,0.2,4,187014322,39,38.5935,38.5935,-0.0,41.7565,41.7565,-0.0,0.008346,0.005497
300M,chip_053_176_merged.tif,0.4,0,1648164400,78,40.2355,40.2355,-0.0,42.2245,42.2245,0.0,0.006545,0.005138
300M,chip_053_176_merged.tif,0.4,1,1267557769,78,40.7447,40.7447,-0.0,41.4991,41.4991,-0.0,0.006442,0.005342
300M,chip_053_176_merged.tif,0.4,2,886951138,78,40.7437,40.7437,0.0,41.8541,41.8541,-0.0,0.006443,0.005442
300M,chip_053_176_merged.tif,0.4,3,407005620,78,40.0679,40.0679,0.0,37.8974,37.8974,0.0,0.006979,0.006317
300M,chip_053_176_merged.tif,0.4,4,26398989,78,41.2946,41.2946,0.0,43.2181,43.2181,0.0,0.006198,0.004794
300M,chip_053_176_merged.tif,0.6,0,904866193,117,38.3382,38.3382,-0.0,40.5835,40.5835,-0.0,0.008439,0.00597
300M,chip_053_176_merged.tif,0.6,1,524259562,117,40.4096,40.4096,-0.0,41.3422,41.3422,-0.0,0.006654,0.005535
300M,chip_053_176_merged.tif,0.6,2,143652931,117,38.5714,38.5714,0.0,41.2221,41.2221,0.0,0.008128,0.005637
300M,chip_053_176_merged.tif,0.6,3,1811191061,117,37.8054,37.8054,-0.0,40.373,40.373,-0.0,0.00891,0.005857
300M,chip_053_176_merged.tif,0.6,4,1430584430,117,40.5788,40.5788,-0.0,40.6989,40.6989,0.0,0.00659,0.005702
300M,chip_053_176_merged.tif,0.8,0,521612884,156,37.1704,37.1704,-0.0,38.8498,38.8498,-0.0,0.008021,0.006649
300M,chip_053_176_merged.tif,0.8,1,41667366,156,37.429,37.429,0.0,40.7757,40.7757,0.0,0.007744,0.00584
300M,chip_053_176_merged.tif,0.8,2,1808544383,156,37.4275,37.4275,0.0,39.8076,39.8076,0.0,0.007758,0.006192
300M,chip_053_176_merged.tif,0.8,3,1328598865,156,37.1718,37.1718,-0.0,39.6524,39.6524,-0.0,0.008029,0.006611
300M,chip_053_176_merged.tif,0.8,4,947992234,156,37.4385,37.4385,0.0,40.1983,40.1983,-0.0,0.007747,0.006142
300M,chip_054_264_merged.tif,0.2,0,547178488,39,36.0457,36.0457,-0.0,38.4527,38.4527,-0.0,0.010992,0.007966
300M,chip_054_264_merged.tif,0.2,1,67232970,39,35.151,35.151,0.0,37.5856,37.5856,0.0,0.010705,0.008394
300M,chip_054_264_merged.tif,0.2,2,1834109987,39,34.4507,34.4507,0.0,38.7675,38.7675,0.0,0.01225,0.007863
300M,chip_054_264_merged.tif,0.2,3,1354164469,39,38.1055,38.1055,0.0,38.1379,38.1379,-0.0,0.008932,0.008466
300M,chip_054_264_merged.tif,0.2,4,973557838,39,34.4521,34.4521,0.0,38.3229,38.3229,0.0,0.012249,0.008148
300M,chip_054_264_merged.tif,0.4,0,287224268,78,37.8053,37.8053,0.0,37.5919,37.5919,0.0,0.008879,0.008826
300M,chip_054_264_merged.tif,0.4,1,2054101285,78,36.6913,36.6913,0.0,37.7884,37.7884,0.0,0.009912,0.008347
300M,chip_054_264_merged.tif,0.4,2,1673494654,78,36.886,36.886,-0.0,38.3386,38.3386,-0.0,0.009838,0.007993
300M,chip_054_264_merged.tif,0.4,3,1193549136,78,36.5375,36.5375,-0.0,38.2077,38.2077,-0.0,0.010129,0.00813
300M,chip_054_264_merged.tif,0.4,4,812942505,78,36.35,36.35,0.0,38.4188,38.4188,-0.0,0.010176,0.007977
300M,chip_054_264_merged.tif,0.6,0,1691409709,117,32.8693,32.8693,0.0,36.9348,36.9348,0.0,0.013709,0.009261
300M,chip_054_264_merged.tif,0.6,1,1310803078,117,36.1885,36.1885,-0.0,37.4638,37.4638,0.0,0.010502,0.008627
300M,chip_054_264_merged.tif,0.6,2,930196447,117,35.8558,35.8558,0.0,37.4503,37.4503,-0.0,0.010798,0.00881
300M,chip_054_264_merged.tif,0.6,3,450250929,117,34.4187,34.4187,-0.0,38.0301,38.0301,0.0,0.011882,0.008325
300M,chip_054_264_merged.tif,0.6,4,69644298,117,35.8382,35.8382,0.0,37.381,37.381,-0.0,0.010813,0.008865
300M,chip_054_264_merged.tif,0.8,0,1308156400,156,33.847,33.847,0.0,36.4156,36.4156,0.0,0.012939,0.009644
300M,chip_054_264_merged.tif,0.8,1,828210882,156,34.8917,34.8917,0.0,36.8107,36.8107,-0.0,0.011201,0.009521
300M,chip_054_264_merged.tif,0.8,2,447604251,156,34.6114,34.6114,0.0,36.7295,36.7295,-0.0,0.012321,0.009259
300M,chip_054_264_merged.tif,0.8,3,2115142381,156,34.8505,34.8505,-0.0,36.1224,36.1224,0.0,0.011242,0.00983
300M,chip_054_264_merged.tif,0.8,4,1734535750,156,34.9039,34.9039,0.0,36.5864,36.5864,0.0,0.011197,0.009613
300M,chip_055_200_merged.tif,0.2,0,2141417232,39,38.4434,38.4434,-0.0,41.919,41.919,0.0,0.008282,0.00564
300M,chip_055_200_merged.tif,0.2,1,1661471714,39,40.9111,40.9111,0.0,41.7164,41.7164,0.0,0.006492,0.005794
300M,chip_055_200_merged.tif,0.2,2,1280865083,39,39.9611,39.9611,-0.0,41.2545,41.2545,0.0,0.006784,0.005944
300M,chip_055_200_merged.tif,0.2,3,800919565,39,41.4925,41.4925,0.0,41.6181,41.6181,-0.0,0.0059,0.005672
300M,chip_055_200_merged.tif,0.2,4,420312934,39,41.491,41.491,-0.0,42.2497,42.2497,-0.0,0.005901,0.005463
300M,chip_055_200_merged.tif,0.4,0,1076142162,78,38.3713,38.3713,-0.0,41.4773,41.4773,0.0,0.008382,0.005878
300M,chip_055_200_merged.tif,0.4,1,695535531,78,39.1034,39.1034,0.0,41.1694,41.1694,-0.0,0.008013,0.006087
300M,chip_055_200_merged.tif,0.4,2,215590013,78,39.6055,39.6055,0.0,40.6418,40.6418,0.0,0.007212,0.006117
300M,chip_055_200_merged.tif,0.4,3,1982467030,78,40.4605,40.4605,0.0,41.172,41.172,-0.0,0.006755,0.006055
300M,chip_055_200_merged.tif,0.4,4,1502521512,78,39.9982,39.9982,-0.0,41.4201,41.4201,-0.0,0.00706,0.00593
300M,chip_055_200_merged.tif,0.6,0,1138164805,117,39.3236,39.3236,-0.0,41.0696,41.0696,0.0,0.007382,0.006232
300M,chip_055_200_merged.tif,0.6,1,757558174,117,38.6195,38.6195,-0.0,41.0216,41.0216,-0.0,0.00753,0.00613
300M,chip_055_200_merged.tif,0.6,2,277612656,117,39.2468,39.2468,0.0,40.7193,40.7193,0.0,0.00743,0.006377
300M,chip_055_200_merged.tif,0.6,3,2044489673,117,37.5408,37.5408,-0.0,41.2466,41.2466,-0.0,0.009153,0.006067
300M,chip_055_200_merged.tif,0.6,4,1663883042,117,39.3144,39.3144,-0.0,40.7764,40.7764,-0.0,0.007388,0.006253
300M,chip_055_200_merged.tif,0.8,0,754911496,156,37.5864,37.5864,0.0,39.581,39.581,0.0,0.008897,0.00726
300M,chip_055_200_merged.tif,0.8,1,274965978,156,38.2692,38.2692,0.0,40.3456,40.3456,0.0,0.008063,0.006732
300M,chip_055_200_merged.tif,0.8,2,2041842995,156,37.276,37.276,0.0,39.3421,39.3421,0.0,0.009202,0.007387
300M,chip_055_200_merged.tif,0.8,3,1561897477,156,38.9502,38.9502,-0.0,39.4436,39.4436,-0.0,0.007698,0.007042
300M,chip_055_200_merged.tif,0.8,4,1181290846,156,38.0718,38.0718,0.0,39.6435,39.6435,-0.0,0.008499,0.007182
300M,chip_055_202_merged.tif,0.2,0,505808435,39,38.9326,38.9326,0.0,42.0284,42.0284,0.0,0.007966,0.005324
300M,chip_055_202_merged.tif,0.2,1,25862917,39,39.1432,39.1432,0.0,42.2286,42.2286,0.0,0.007712,0.005296
300M,chip_055_202_merged.tif,0.2,2,1792739934,39,39.9055,39.9055,0.0,41.8545,41.8545,-0.0,0.007017,0.005553
300M,chip_055_202_merged.tif,0.2,3,1412133303,39,39.9058,39.9058,0.0,41.6914,41.6914,0.0,0.007016,0.005573
300M,chip_055_202_merged.tif,0.2,4,932187785,39,40.6132,40.6132,0.0,42.3818,42.3818,0.0,0.006394,0.005203
300M,chip_055_202_merged.tif,0.4,0,345193102,78,37.9461,37.9461,0.0,40.6518,40.6518,0.0,0.008512,0.005671
300M,chip_055_202_merged.tif,0.4,1,2012731232,78,38.3872,38.3872,-0.0,40.9719,40.9719,0.0,0.008153,0.005526
300M,chip_055_202_merged.tif,0.4,2,1632124601,78,39.4769,39.4769,0.0,41.4742,41.4742,0.0,0.007164,0.005202
300M,chip_055_202_merged.tif,0.4,3,1152179083,78,37.9456,37.9456,-0.0,41.0434,41.0434,-0.0,0.008513,0.005502
300M,chip_055_202_merged.tif,0.4,4,771572452,78,39.3846,39.3846,-0.0,41.2091,41.2091,-0.0,0.007295,0.005445
300M,chip_055_202_merged.tif,0.6,0,1749378543,117,37.9933,37.9933,-0.0,41.5798,41.5798,-0.0,0.008261,0.005617
300M,chip_055_202_merged.tif,0.6,1,1269433025,117,36.2141,36.2141,0.0,41.2834,41.2834,-0.0,0.010653,0.005517
300M,chip_055_202_merged.tif,0.6,2,888826394,117,39.5878,39.5878,-0.0,41.2504,41.2504,0.0,0.007118,0.005465
300M,chip_055_202_merged.tif,0.6,3,408880876,117,38.0157,38.0157,-0.0,42.2803,42.2803,0.0,0.008208,0.005297
300M,chip_055_202_merged.tif,0.6,4,28274245,117,36.5496,36.5496,0.0,41.2052,41.2052,0.0,0.010011,0.005498
300M,chip_055_202_merged.tif,0.8,0,1266786347,156,37.3129,37.3129,0.0,40.0363,40.0363,0.0,0.009082,0.006409
300M,chip_055_202_merged.tif,0.8,1,786840829,156,38.1693,38.1693,0.0,40.5813,40.5813,0.0,0.008181,0.00618
300M,chip_055_202_merged.tif,0.8,2,406234198,156,37.3114,37.3114,0.0,40.4766,40.4766,0.0,0.009084,0.00615
300M,chip_055_202_merged.tif,0.8,3,25627567,156,37.3423,37.3423,0.0,40.6571,40.6571,0.0,0.009075,0.006052
300M,chip_055_202_merged.tif,0.8,4,1693165697,156,37.8259,37.8259,-0.0,40.1831,40.1831,0.0,0.008421,0.006271
300M,chip_057_118_merged.tif,0.2,0,1253468612,39,36.99,36.99,-0.0,37.6569,37.6569,-0.0,0.009134,0.008403
300M,chip_057_118_merged.tif,0.2,1,773523094,39,35.3905,35.3905,-0.0,38.283,38.283,0.0,0.010164,0.007576
300M,chip_057_118_merged.tif,0.2,2,392916463,39,34.7404,34.7404,-0.0,36.7404,36.7404,-0.0,0.010833,0.008888
300M,chip_057_118_merged.tif,0.2,3,12309832,39,34.4582,34.4582,0.0,37.9407,37.9407,-0.0,0.012948,0.008232
300M,chip_057_118_merged.tif,0.2,4,1679847962,39,34.4598,34.4598,-0.0,38.3967,38.3967,0.0,0.012946,0.008174
300M,chip_057_118_merged.tif,0.4,0,1092853279,78,35.1523,35.1523,-0.0,37.9668,37.9668,-0.0,0.010737,0.00794
300M,chip_057_118_merged.tif,0.4,1,612907761,78,35.0857,35.0857,-0.0,38.0708,38.0708,-0.0,0.011613,0.007877
300M,chip_057_118_merged.tif,0.4,2,232301130,78,33.653,33.653,-0.0,37.1061,37.1061,0.0,0.014469,0.008524
300M,chip_057_118_merged.tif,0.4,3,1899839260,78,35.1511,35.1511,-0.0,37.3909,37.3909,0.0,0.010738,0.008141
300M,chip_057_118_merged.tif,0.4,4,1519232629,78,32.1626,32.1626,-0.0,38.4261,38.4261,-0.0,0.014832,0.007835
300M,chip_057_118_merged.tif,0.6,0,349555072,117,32.3864,32.3864,0.0,36.0883,36.0883,-0.0,0.014603,0.009349
300M,chip_057_118_merged.tif,0.6,1,2017093202,117,34.2778,34.2778,-0.0,36.5164,36.5164,0.0,0.012485,0.009358
300M,chip_057_118_merged.tif,0.6,2,1636486571,117,33.0663,33.0663,-0.0,37.1064,37.1064,0.0,0.012942,0.00897
300M,chip_057_118_merged.tif,0.6,3,1156541053,117,32.3829,32.3829,-0.0,35.6395,35.6395,-0.0,0.014618,0.009621
300M,chip_057_118_merged.tif,0.6,4,775934422,117,33.0366,33.0366,-0.0,36.8017,36.8017,-0.0,0.012982,0.008708
300M,chip_057_118_merged.tif,0.8,0,2014446524,156,32.3625,32.3625,-0.0,35.1522,35.1522,-0.0,0.015177,0.010447
300M,chip_057_118_merged.tif,0.8,1,1534501006,156,32.8718,32.8718,0.0,34.7343,34.7343,0.0,0.014138,0.011018
300M,chip_057_118_merged.tif,0.8,2,1153894375,156,33.5687,33.5687,-0.0,33.3921,33.3921,-0.0,0.013628,0.012177
300M,chip_057_118_merged.tif,0.8,3,773287744,156,32.8772,32.8772,-0.0,35.5328,35.5328,0.0,0.014098,0.010503
300M,chip_057_118_merged.tif,0.8,4,293342226,156,33.5681,33.5681,0.0,34.9651,34.9651,-0.0,0.013629,0.01079
300M,chip_058_191_merged.tif,0.2,0,1951246814,39,38.123,38.123,-0.0,42.0704,42.0704,0.0,0.009074,0.005484
300M,chip_058_191_merged.tif,0.2,1,1570640183,39,40.1452,40.1452,0.0,42.4033,42.4033,0.0,0.006932,0.005218
300M,chip_058_191_merged.tif,0.2,2,1090694665,39,38.2334,38.2334,0.0,42.4333,42.4333,-0.0,0.008404,0.005129
300M,chip_058_191_merged.tif,0.2,3,710088034,39,38.3228,38.3228,0.0,42.5615,42.5615,0.0,0.008805,0.005159
300M,chip_058_191_merged.tif,0.2,4,329481403,39,40.7173,40.7173,-0.0,42.9023,42.9023,0.0,0.006501,0.005038
300M,chip_058_191_merged.tif,0.4,0,1790631481,78,35.0141,35.0141,-0.0,41.8741,41.8741,-0.0,0.01073,0.005521
300M,chip_058_191_merged.tif,0.4,1,1410024850,78,36.9153,36.9153,-0.0,42.6554,42.6554,0.0,0.009144,0.005168
300M,chip_058_191_merged.tif,0.4,2,930079332,78,36.7227,36.7227,0.0,42.2503,42.2503,-0.0,0.009318,0.005305
300M,chip_058_191_merged.tif,0.4,3,549472701,78,34.9355,34.9355,-0.0,42.4928,42.4928,-0.0,0.01089,0.005152
300M,chip_058_191_merged.tif,0.4,4,69527183,78,35.0144,35.0144,-0.0,42.2677,42.2677,-0.0,0.010731,0.00519
300M,chip_058_191_merged.tif,0.6,0,1047333274,117,35.2714,35.2714,0.0,40.6277,40.6277,-0.0,0.009693,0.006157
300M,chip_058_191_merged.tif,0.6,1,666726643,117,35.1923,35.1923,0.0,40.5175,40.5175,-0.0,0.009743,0.005964
300M,chip_058_191_merged.tif,0.6,2,186781125,117,35.1925,35.1925,0.0,42.1535,42.1535,-0.0,0.009738,0.005394
300M,chip_058_191_merged.tif,0.6,3,1953658142,117,34.3803,34.3803,-0.0,41.2248,41.2248,0.0,0.011223,0.005895
300M,chip_058_191_merged.tif,0.6,4,1473712624,117,34.3807,34.3807,0.0,40.5978,40.5978,-0.0,0.011221,0.005955
300M,chip_058_191_merged.tif,0.8,0,564741078,156,36.2972,36.2972,0.0,38.688,38.688,-0.0,0.010252,0.007307
300M,chip_058_191_merged.tif,0.8,1,184134447,156,36.3087,36.3087,-0.0,39.5609,39.5609,-0.0,0.010237,0.006696
300M,chip_058_191_merged.tif,0.8,2,1851672577,156,35.8938,35.8938,-0.0,37.5269,37.5269,0.0,0.010523,0.00824
300M,chip_058_191_merged.tif,0.8,3,1471065946,156,32.2874,32.2874,0.0,38.6963,38.6963,0.0,0.013376,0.007142
300M,chip_058_191_merged.tif,0.8,4,1090459315,156,35.9323,35.9323,-0.0,38.0382,38.0382,-0.0,0.010566,0.00774
300M,chip_059_190_merged.tif,0.2,0,1308400236,39,41.4728,41.4728,0.0,43.1195,43.1195,-0.0,0.006123,0.004373
300M,chip_059_190_merged.tif,0.2,1,927793605,39,39.9773,39.9773,-0.0,44.2005,44.2005,0.0,0.006976,0.004243
300M,chip_059_190_merged.tif,0.2,2,447848087,39,42.7781,42.7781,-0.0,43.9286,43.9286,-0.0,0.005137,0.004165
300M,chip_059_190_merged.tif,0.2,3,67241456,39,41.7307,41.7307,-0.0,43.6356,43.6356,-0.0,0.005959,0.004322
300M,chip_059_190_merged.tif,0.2,4,1834118473,39,38.0428,38.0428,0.0,43.6678,43.6678,-0.0,0.008748,0.004358
300M,chip_059_190_merged.tif,0.4,0,342464053,78,38.5949,38.5949,0.0,43.4273,43.4273,0.0,0.008262,0.004351
300M,chip_059_190_merged.tif,0.4,1,2010002183,78,34.2387,34.2387,0.0,43.961,43.961,-0.0,0.010916,0.004236
300M,chip_059_190_merged.tif,0.4,2,1629395552,78,40.6855,40.6855,-0.0,43.2581,43.2581,0.0,0.006538,0.004513
300M,chip_059_190_merged.tif,0.4,3,1149450034,78,39.9712,39.9712,-0.0,43.4535,43.4535,-0.0,0.006955,0.004387
300M,chip_059_190_merged.tif,0.4,4,768843403,78,40.6874,40.6874,-0.0,43.4257,43.4257,-0.0,0.006537,0.004471
300M,chip_059_190_merged.tif,0.6,0,404486696,117,36.4493,36.4493,0.0,42.4932,42.4932,0.0,0.008869,0.00495
300M,chip_059_190_merged.tif,0.6,1,23880065,117,40.6559,40.6559,-0.0,43.3974,43.3974,-0.0,0.006551,0.004559
300M,chip_059_190_merged.tif,0.6,2,1691418195,117,38.8864,38.8864,0.0,42.9024,42.9024,-0.0,0.007925,0.004753
300M,chip_059_190_merged.tif,0.6,3,1310811564,117,39.0101,39.0101,-0.0,43.0135,43.0135,-0.0,0.008135,0.004823
300M,chip_059_190_merged.tif,0.6,4,830866046,117,39.0699,39.0699,-0.0,42.9424,42.9424,0.0,0.007868,0.004725
300M,chip_059_190_merged.tif,0.8,0,2069378148,156,36.4467,36.4467,0.0,40.5575,40.5575,0.0,0.009706,0.005952
300M,chip_059_190_merged.tif,0.8,1,1688771517,156,36.4535,36.4535,-0.0,42.5004,42.5004,0.0,0.009695,0.005142
300M,chip_059_190_merged.tif,0.8,2,1208825999,156,37.3734,37.3734,0.0,41.2987,41.2987,0.0,0.00945,0.005814
300M,chip_059_190_merged.tif,0.8,3,828219368,156,38.9886,38.9886,-0.0,41.9065,41.9065,0.0,0.007791,0.005465
300M,chip_059_190_merged.tif,0.8,4,447612737,156,36.2867,36.2867,-0.0,41.622,41.622,-0.0,0.00982,0.005507
300M,chip_060_083_merged.tif,0.2,0,1486563561,39,33.9656,33.9656,-0.0,36.047,36.047,0.0,0.012585,0.009515
300M,chip_060_083_merged.tif,0.2,1,1105956930,39,33.0378,33.0378,-0.0,37.3164,37.3164,0.0,0.01372,0.00888
300M,chip_060_083_merged.tif,0.2,2,626011412,39,34.9282,34.9282,-0.0,37.4488,37.4488,0.0,0.0117,0.008815
300M,chip_060_083_merged.tif,0.2,3,245404781,39,34.9283,34.9283,0.0,38.3208,38.3208,0.0,0.011699,0.008188
300M,chip_060_083_merged.tif,0.2,4,1912942911,39,34.9465,34.9465,0.0,37.7966,37.7966,-0.0,0.011671,0.008629
300M,chip_060_083_merged.tif,0.4,0,520627378,78,33.0477,33.0477,-0.0,36.3804,36.3804,-0.0,0.013721,0.009468
300M,chip_060_083_merged.tif,0.4,1,40681860,78,33.0408,33.0408,-0.0,37.5802,37.5802,-0.0,0.013373,0.008688
300M,chip_060_083_merged.tif,0.4,2,1807558877,78,32.4822,32.4822,0.0,37.2317,37.2317,-0.0,0.014419,0.008984
300M,chip_060_083_merged.tif,0.4,3,1327613359,78,31.5867,31.5867,-0.0,37.6436,37.6436,-0.0,0.016357,0.008798
300M,chip_060_083_merged.tif,0.4,4,947006728,78,32.331,32.331,-0.0,37.1176,37.1176,0.0,0.014454,0.008916
300M,chip_060_083_merged.tif,0.6,0,582650021,117,32.14,32.14,0.0,36.9732,36.9732,-0.0,0.014677,0.009099
300M,chip_060_083_merged.tif,0.6,1,102704503,117,32.1679,32.1679,0.0,35.6174,35.6174,0.0,0.01465,0.009927
300M,chip_060_083_merged.tif,0.6,2,1869581520,117,33.1107,33.1107,0.0,36.4668,36.4668,0.0,0.013995,0.009544
300M,chip_060_083_merged.tif,0.6,3,1488974889,117,33.0842,33.0842,0.0,35.862,35.862,0.0,0.013149,0.010105
300M,chip_060_083_merged.tif,0.6,4,1009029371,117,31.4701,31.4701,-0.0,36.6743,36.6743,0.0,0.016427,0.009315
300M,chip_060_083_merged.tif,0.8,0,100057825,156,30.9633,30.9633,-0.0,33.9208,33.9208,-0.0,0.016339,0.011881
300M,chip_060_083_merged.tif,0.8,1,1866934842,156,31.0389,31.0389,0.0,33.9988,33.9988,-0.0,0.016543,0.011885
300M,chip_060_083_merged.tif,0.8,2,1386989324,156,32.5404,32.5404,-0.0,35.3815,35.3815,0.0,0.014146,0.010554
300M,chip_060_083_merged.tif,0.8,3,1006382693,156,32.5402,32.5402,0.0,34.7465,34.7465,-0.0,0.01416,0.010269
300M,chip_060_083_merged.tif,0.8,4,526437175,156,30.9489,30.9489,0.0,33.9995,33.9995,0.0,0.016466,0.011784
300M,chip_060_117_merged.tif,0.2,0,360470457,39,32.6634,32.6634,0.0,39.9536,39.9536,-0.0,0.01485,0.00678
300M,chip_060_117_merged.tif,0.2,1,2028008587,39,41.6456,41.6456,-0.0,39.9194,39.9194,-0.0,0.005689,0.006834
300M,chip_060_117_merged.tif,0.2,2,1647401956,39,41.6085,41.6085,0.0,39.5539,39.5539,-0.0,0.005705,0.007157
300M,chip_060_117_merged.tif,0.2,3,1167456438,39,31.8538,31.8538,0.0,39.9907,39.9907,-0.0,0.016162,0.00674
300M,chip_060_117_merged.tif,0.2,4,786849807,39,35.0662,35.0662,0.0,39.3976,39.3976,-0.0,0.011856,0.007065
300M,chip_060_117_merged.tif,0.4,0,100516237,78,39.4812,39.4812,0.0,39.4217,39.4217,-0.0,0.006936,0.006917
300M,chip_060_117_merged.tif,0.4,1,1867393254,78,33.3865,33.3865,-0.0,39.1132,39.1132,0.0,0.013524,0.007017
300M,chip_060_117_merged.tif,0.4,2,1387447736,78,39.5977,39.5977,0.0,39.5451,39.5451,-0.0,0.006858,0.007188
300M,chip_060_117_merged.tif,0.4,3,1006841105,78,39.5979,39.5979,-0.0,39.6684,39.6684,0.0,0.006858,0.00681
300M,chip_060_117_merged.tif,0.4,4,626234474,78,39.3808,39.3808,-0.0,39.1195,39.1195,-0.0,0.006976,0.006968
300M,chip_060_117_merged.tif,0.6,0,1504701678,117,35.0853,35.0853,0.0,39.0582,39.0582,-0.0,0.010724,0.007181
