chip,mask_ratio,100M,300M,600M,tiny,rank_tiny,rank_100M,rank_300M,rank_600M,metric
chip_213_290_merged.tif,0.6,32.58216,33.298700000000004,34.05504,32.237919999999995,4.0,3.0,2.0,1.0,block_psnr
chip_213_290_merged.tif,0.8,30.73202,31.2269,31.289319999999996,30.649759999999997,4.0,3.0,2.0,1.0,block_psnr
chip_213_391_merged.tif,0.2,35.78008,35.98112,35.78348,33.29124,4.0,3.0,1.0,2.0,block_psnr
chip_213_391_merged.tif,0.4,34.82776,34.93452,35.4767,32.34532,4.0,3.0,2.0,1.0,block_psnr
chip_213_391_merged.tif,0.6,34.25144,34.73764,34.85836,32.25526,4.0,3.0,2.0,1.0,block_psnr
chip_213_391_merged.tif,0.8,33.2846,33.69626,34.546659999999996,31.470999999999997,4.0,3.0,2.0,1.0,block_psnr
chip_213_456_merged.tif,0.2,35.06968,34.898019999999995,36.12546,32.87588,4.0,2.0,3.0,1.0,block_psnr
chip_213_456_merged.tif,0.4,34.6498,34.73228,35.63701999999999,32.197199999999995,4.0,3.0,2.0,1.0,block_psnr
chip_213_456_merged.tif,0.6,34.78784,35.0473,35.04556,32.76662,4.0,3.0,1.0,2.0,block_psnr
chip_213_456_merged.tif,0.8,33.706579999999995,34.02664,34.32082,31.87004,4.0,3.0,2.0,1.0,block_psnr
chip_214_307_merged.tif,0.2,31.388659999999998,32.84714,33.162040000000005,30.0397,4.0,3.0,2.0,1.0,block_psnr
chip_214_307_merged.tif,0.4,31.526940000000003,32.32076,32.04196,30.443559999999998,4.0,3.0,1.0,2.0,block_psnr
chip_214_307_merged.tif,0.6,31.18512,31.883640000000003,31.919240000000002,29.98716,4.0,3.0,2.0,1.0,block_psnr
chip_214_307_merged.tif,0.8,29.58804,31.010379999999998,30.6834,28.151600000000002,4.0,3.0,1.0,2.0,block_psnr
chip_214_311_merged.tif,0.2,32.248239999999996,32.63782,34.518,29.648739999999997,4.0,3.0,2.0,1.0,block_psnr
chip_214_311_merged.tif,0.4,32.201800000000006,32.260180000000005,33.655719999999995,29.360480000000003,4.0,3.0,2.0,1.0,block_psnr
chip_214_311_merged.tif,0.6,31.91282,32.56702,33.02502,28.5611,4.0,3.0,2.0,1.0,block_psnr
chip_214_311_merged.tif,0.8,30.02728,31.1895,31.991300000000003,27.31152,4.0,3.0,2.0,1.0,block_psnr
chip_214_329_merged.tif,0.2,30.855579999999996,30.99922,31.49296,28.73494,4.0,3.0,2.0,1.0,block_psnr
chip_214_329_merged.tif,0.4,30.000620000000005,30.23582,30.96762,28.859699999999997,4.0,3.0,2.0,1.0,block_psnr
chip_214_329_merged.tif,0.6,29.35858,29.9661,30.923880000000004,28.397840000000002,4.0,3.0,2.0,1.0,block_psnr
chip_214_329_merged.tif,0.8,29.252580000000002,29.91586,30.32194,28.10328,4.0,3.0,2.0,1.0,block_psnr
chip_214_429_merged.tif,0.2,39.331959999999995,39.0361,40.216300000000004,36.76438,4.0,2.0,3.0,1.0,block_psnr
chip_214_429_merged.tif,0.4,38.71658,38.58086,40.013940000000005,36.56084,4.0,2.0,3.0,1.0,block_psnr
chip_214_429_merged.tif,0.6,38.75876,39.24646,40.043600000000005,36.53834,4.0,3.0,2.0,1.0,block_psnr
chip_214_429_merged.tif,0.8,37.923019999999994,38.6207,39.124379999999995,36.09204,4.0,3.0,2.0,1.0,block_psnr
chip_215_309_merged.tif,0.2,32.42382,32.81668,32.990520000000004,30.7349,4.0,3.0,2.0,1.0,block_psnr
chip_215_309_merged.tif,0.4,30.71506,31.20684,31.87484,29.188619999999997,4.0,3.0,2.0,1.0,block_psnr
chip_215_309_merged.tif,0.6,30.58768,31.198040000000002,31.35034,28.848039999999997,4.0,3.0,2.0,1.0,block_psnr
chip_215_309_merged.tif,0.8,29.553359999999998,30.0468,29.677120000000002,27.54134,4.0,3.0,1.0,2.0,block_psnr
chip_215_310_merged.tif,0.2,31.2908,31.54144,31.976620000000004,29.41308,4.0,3.0,2.0,1.0,block_psnr
chip_215_310_merged.tif,0.4,31.34298,30.922720000000005,31.85064,29.26284,4.0,2.0,3.0,1.0,block_psnr
chip_215_310_merged.tif,0.6,30.199220000000004,30.205759999999998,30.750080000000004,28.595979999999997,4.0,3.0,2.0,1.0,block_psnr
chip_215_310_merged.tif,0.8,30.36924,30.19522,29.413420000000002,28.47244,4.0,1.0,2.0,3.0,block_psnr
chip_216_454_merged.tif,0.2,33.66442,33.87968,34.11816,30.74698,4.0,3.0,2.0,1.0,block_psnr
chip_216_454_merged.tif,0.4,33.635360000000006,33.756600000000006,33.754180000000005,31.681100000000004,4.0,3.0,1.0,2.0,block_psnr
chip_216_454_merged.tif,0.6,32.69606,33.00638,33.770439999999994,31.32188,4.0,3.0,2.0,1.0,block_psnr
chip_216_454_merged.tif,0.8,32.06012,32.24998,33.1038,30.54318,4.0,3.0,2.0,1.0,block_psnr
chip_217_287_merged.tif,0.2,33.9677,33.80144,33.69422,32.71542,4.0,1.0,2.0,3.0,block_psnr
chip_217_287_merged.tif,0.4,34.513040000000004,34.22208,34.406400000000005,33.15042,4.0,1.0,3.0,2.0,block_psnr
chip_217_287_merged.tif,0.6,32.0698,32.10214,33.056439999999995,31.453500000000002,4.0,3.0,2.0,1.0,block_psnr
chip_217_287_merged.tif,0.8,32.51264,32.386979999999994,33.675740000000005,31.837799999999998,4.0,2.0,3.0,1.0,block_psnr
chip_217_425_merged.tif,0.2,29.77,30.039740000000002,30.825400000000002,27.5337,4.0,3.0,2.0,1.0,block_psnr
chip_217_425_merged.tif,0.4,29.84574,30.408620000000003,30.65276,27.9737,4.0,3.0,2.0,1.0,block_psnr
chip_217_425_merged.tif,0.6,29.531979999999997,30.03164,30.55182,27.90258,4.0,3.0,2.0,1.0,block_psnr
chip_217_425_merged.tif,0.8,29.34656,29.709719999999997,30.41132,27.8779,4.0,3.0,2.0,1.0,block_psnr
chip_218_293_merged.tif,0.2,36.96902,37.51048,36.6078,34.96406,4.0,2.0,1.0,3.0,block_psnr
chip_218_293_merged.tif,0.4,37.1364,37.80932,37.08544,36.0619,4.0,2.0,1.0,3.0,block_psnr
chip_218_293_merged.tif,0.6,34.874900000000004,35.22168,35.632,34.27388,4.0,3.0,2.0,1.0,block_psnr
chip_218_293_merged.tif,0.8,34.5286,34.94766,35.718360000000004,34.41438,4.0,3.0,2.0,1.0,block_psnr
chip_218_306_merged.tif,0.2,34.03818,34.66726,35.62526,32.4967,4.0,3.0,2.0,1.0,block_psnr
chip_218_306_merged.tif,0.4,31.5585,31.945100000000004,34.477,30.03316,4.0,3.0,2.0,1.0,block_psnr
chip_218_306_merged.tif,0.6,32.40152,33.1516,33.95058,31.414120000000004,4.0,3.0,2.0,1.0,block_psnr
chip_218_306_merged.tif,0.8,31.816880000000005,32.25914,32.51232,30.562939999999998,4.0,3.0,2.0,1.0,block_psnr
chip_218_423_merged.tif,0.2,30.766859999999998,30.63998,31.293920000000004,28.84548,4.0,2.0,3.0,1.0,block_psnr
chip_218_423_merged.tif,0.4,31.315440000000002,31.46388,30.95594,29.36942,4.0,2.0,1.0,3.0,block_psnr
chip_218_423_merged.tif,0.6,30.446500000000004,30.673199999999998,31.48974,28.41678,4.0,3.0,2.0,1.0,block_psnr
chip_218_423_merged.tif,0.8,29.744939999999996,30.39774,30.95274,27.18544,4.0,3.0,2.0,1.0,block_psnr
chip_218_437_merged.tif,0.2,38.49744,38.201800000000006,39.26458,35.06216,4.0,2.0,3.0,1.0,block_psnr
chip_218_437_merged.tif,0.4,38.05006,37.92286,39.07558,36.0221,4.0,2.0,3.0,1.0,block_psnr
chip_218_437_merged.tif,0.6,37.91484,38.08428,38.70036,35.96524,4.0,3.0,2.0,1.0,block_psnr
chip_218_437_merged.tif,0.8,37.399919999999995,37.7599,37.701859999999996,35.8586,4.0,3.0,1.0,2.0,block_psnr
chip_219_333_merged.tif,0.2,31.8978,31.8487,32.894800000000004,29.392680000000002,4.0,2.0,3.0,1.0,block_psnr
chip_219_333_merged.tif,0.4,30.89034,30.9655,31.84178,29.549680000000002,4.0,3.0,2.0,1.0,block_psnr
chip_219_333_merged.tif,0.6,30.9812,30.98222,31.624200000000002,29.7923,4.0,3.0,2.0,1.0,block_psnr
chip_219_333_merged.tif,0.8,30.28866,30.734460000000002,31.14154,29.4243,4.0,3.0,2.0,1.0,block_psnr
chip_219_603_merged.tif,0.2,33.01848,33.31464,34.34116,30.49534,4.0,3.0,2.0,1.0,block_psnr
chip_219_603_merged.tif,0.4,32.02396,32.46712,33.3621,30.21018,4.0,3.0,2.0,1.0,block_psnr
chip_219_603_merged.tif,0.6,31.154020000000003,31.93922,32.564319999999995,29.624579999999998,4.0,3.0,2.0,1.0,block_psnr
chip_219_603_merged.tif,0.8,30.62482,31.75016,31.84948,29.745440000000002,4.0,3.0,2.0,1.0,block_psnr
chip_220_184_merged.tif,0.2,33.65454,33.88998,34.171260000000004,32.893640000000005,4.0,3.0,2.0,1.0,block_psnr
chip_220_184_merged.tif,0.4,31.671339999999997,32.01378,33.71372,31.17382,4.0,3.0,2.0,1.0,block_psnr
chip_220_184_merged.tif,0.6,31.645,31.49412,33.106700000000004,30.95458,4.0,2.0,3.0,1.0,block_psnr
chip_220_184_merged.tif,0.8,32.07226,31.64998,32.570620000000005,31.84294,3.0,2.0,4.0,1.0,block_psnr
chip_220_257_merged.tif,0.2,31.481740000000002,31.346719999999998,31.323700000000002,29.760160000000003,4.0,1.0,2.0,3.0,block_psnr
chip_220_257_merged.tif,0.4,29.85626,29.945240000000002,31.618360000000003,29.28732,4.0,3.0,2.0,1.0,block_psnr
chip_220_257_merged.tif,0.6,30.67078,30.767740000000003,30.74122,29.68216,4.0,3.0,1.0,2.0,block_psnr
chip_220_257_merged.tif,0.8,30.38858,30.68216,30.327620000000003,29.48648,4.0,2.0,1.0,3.0,block_psnr
chip_220_306_merged.tif,0.2,31.19428,31.14044,31.323739999999997,29.0627,4.0,2.0,3.0,1.0,block_psnr
chip_220_306_merged.tif,0.4,29.26148,28.89508,30.58008,27.6201,4.0,2.0,3.0,1.0,block_psnr
chip_220_306_merged.tif,0.6,29.170440000000003,28.92774,29.49904,27.98934,4.0,2.0,3.0,1.0,block_psnr
chip_220_306_merged.tif,0.8,28.653660000000002,28.50822,27.60548,27.20856,4.0,1.0,2.0,3.0,block_psnr
chip_220_333_merged.tif,0.2,32.384,32.68402,32.554899999999996,30.557319999999997,4.0,3.0,1.0,2.0,block_psnr
chip_220_333_merged.tif,0.4,31.40602,31.571320000000004,31.506579999999996,30.18184,4.0,3.0,1.0,2.0,block_psnr
chip_220_333_merged.tif,0.6,30.932299999999998,31.34058,31.414440000000003,30.044819999999998,4.0,3.0,2.0,1.0,block_psnr
chip_220_333_merged.tif,0.8,30.3423,30.56552,30.930039999999998,29.38324,4.0,3.0,2.0,1.0,block_psnr
chip_221_316_merged.tif,0.2,37.5676,37.30578,39.18518,34.42812,4.0,2.0,3.0,1.0,block_psnr
chip_221_316_merged.tif,0.4,36.9651,36.619659999999996,38.30576,33.48566,4.0,2.0,3.0,1.0,block_psnr
chip_221_316_merged.tif,0.6,36.420280000000005,36.6006,38.034180000000006,33.58598,4.0,3.0,2.0,1.0,block_psnr
chip_221_316_merged.tif,0.8,36.08434,36.37364,35.8077,33.4682,4.0,2.0,1.0,3.0,block_psnr
chip_222_314_merged.tif,0.2,35.82862,35.98124,36.91842,32.20576,4.0,3.0,2.0,1.0,block_psnr
chip_222_314_merged.tif,0.4,36.900059999999996,36.64988,37.05182,34.16652,4.0,2.0,3.0,1.0,block_psnr
chip_222_314_merged.tif,0.6,36.20044,36.05772,36.59234,33.7166,4.0,2.0,3.0,1.0,block_psnr
chip_222_314_merged.tif,0.8,35.29944,35.408879999999996,35.1409,32.789139999999996,4.0,2.0,1.0,3.0,block_psnr
chip_222_369_merged.tif,0.2,33.26306,33.69178,34.357,31.42328,4.0,3.0,2.0,1.0,block_psnr
chip_222_369_merged.tif,0.4,32.66224,33.199,34.219,31.63702,4.0,3.0,2.0,1.0,block_psnr
chip_222_369_merged.tif,0.6,32.714980000000004,33.49532,34.07454,31.60358,4.0,3.0,2.0,1.0,block_psnr
chip_222_369_merged.tif,0.8,32.2183,32.94634,33.248760000000004,30.63286,4.0,3.0,2.0,1.0,block_psnr
chip_223_311_merged.tif,0.2,30.928440000000002,31.72066,30.481399999999997,28.760579999999997,4.0,2.0,1.0,3.0,block_psnr
chip_223_311_merged.tif,0.4,29.550099999999997,30.12614,29.936740000000004,27.91302,4.0,3.0,1.0,2.0,block_psnr
chip_223_311_merged.tif,0.6,29.096339999999998,29.38198,29.110660000000003,26.88954,4.0,3.0,1.0,2.0,block_psnr
chip_223_311_merged.tif,0.8,28.23238,28.3405,27.757979999999996,27.13452,4.0,2.0,1.0,3.0,block_psnr
chip_223_483_merged.tif,0.2,34.13648,34.31482,35.605540000000005,32.136880000000005,4.0,3.0,2.0,1.0,block_psnr
chip_223_483_merged.tif,0.4,33.878640000000004,34.347699999999996,35.147059999999996,32.16798,4.0,3.0,2.0,1.0,block_psnr
chip_223_483_merged.tif,0.6,34.11334,34.26012,35.417919999999995,32.49874,4.0,3.0,2.0,1.0,block_psnr
chip_223_483_merged.tif,0.8,33.50016,34.0905,33.86814,31.931399999999996,4.0,3.0,1.0,2.0,block_psnr
chip_223_491_merged.tif,0.2,34.16722,34.24128,35.18552,33.153679999999994,4.0,3.0,2.0,1.0,block_psnr
chip_223_491_merged.tif,0.4,33.70454,33.96196,35.101240000000004,32.33654,4.0,3.0,2.0,1.0,block_psnr
chip_223_491_merged.tif,0.6,33.43734,33.656400000000005,34.3606,32.1185,4.0,3.0,2.0,1.0,block_psnr
chip_223_491_merged.tif,0.8,32.80542,33.32074,33.5124,31.76318,4.0,3.0,2.0,1.0,block_psnr
chip_224_326_merged.tif,0.2,35.2928,35.11406,36.76144,33.44614,4.0,2.0,3.0,1.0,block_psnr
chip_224_326_merged.tif,0.4,34.53644,34.271699999999996,35.938739999999996,32.76508,4.0,2.0,3.0,1.0,block_psnr
chip_224_326_merged.tif,0.6,34.58118,34.07162,35.8726,32.98024,4.0,2.0,3.0,1.0,block_psnr
chip_224_326_merged.tif,0.8,34.22148,33.98926,34.967420000000004,32.34872,4.0,2.0,3.0,1.0,block_psnr
chip_224_439_merged.tif,0.2,33.85786,34.23654,34.98544,31.7699,4.0,3.0,2.0,1.0,block_psnr
chip_224_439_merged.tif,0.4,33.01266,33.603139999999996,35.07494,31.621779999999994,4.0,3.0,2.0,1.0,block_psnr
chip_224_439_merged.tif,0.6,32.62478,33.2281,32.79426,31.27958,4.0,3.0,1.0,2.0,block_psnr
chip_224_439_merged.tif,0.8,32.703739999999996,33.05724,32.691520000000004,31.32128,4.0,2.0,1.0,3.0,block_psnr
chip_224_440_merged.tif,0.2,34.246159999999996,34.69812,35.27472,31.624900000000004,4.0,3.0,2.0,1.0,block_psnr
chip_224_440_merged.tif,0.4,34.68124,35.46008,35.04296,32.750060000000005,4.0,3.0,1.0,2.0,block_psnr
chip_224_440_merged.tif,0.6,33.01518,33.21408,34.30206,31.34312,4.0,3.0,2.0,1.0,block_psnr
chip_224_440_merged.tif,0.8,33.64402,34.40868,34.38026,32.43504,4.0,3.0,1.0,2.0,block_psnr
chip_225_357_merged.tif,0.2,32.36902,33.589240000000004,34.1302,31.05154,4.0,3.0,2.0,1.0,block_psnr
chip_225_357_merged.tif,0.4,31.301120000000004,32.224540000000005,34.31752,30.1201,4.0,3.0,2.0,1.0,block_psnr
chip_225_357_merged.tif,0.6,31.7258,32.68732,33.4206,30.73104,4.0,3.0,2.0,1.0,block_psnr
chip_225_357_merged.tif,0.8,31.74048,32.61264,32.70548,30.810520000000004,4.0,3.0,2.0,1.0,block_psnr
chip_225_371_merged.tif,0.2,33.835300000000004,33.85974,34.80962,31.905719999999995,4.0,3.0,2.0,1.0,block_psnr
chip_225_371_merged.tif,0.4,32.10068,32.7637,33.15524,30.1935,4.0,3.0,2.0,1.0,block_psnr
chip_225_371_merged.tif,0.6,31.760160000000003,32.72088,32.585840000000005,30.10664,4.0,3.0,1.0,2.0,block_psnr
chip_225_371_merged.tif,0.8,31.635340000000003,32.606579999999994,32.09464,30.57638,4.0,3.0,1.0,2.0,block_psnr
chip_226_328_merged.tif,0.2,36.99512,36.6567,36.93314,33.23816,4.0,1.0,3.0,2.0,block_psnr
chip_226_328_merged.tif,0.4,36.29026,36.47186000000001,36.297160000000005,33.740179999999995,4.0,3.0,1.0,2.0,block_psnr
chip_226_328_merged.tif,0.6,35.66056,35.86862,35.76308,33.523579999999995,4.0,3.0,1.0,2.0,block_psnr
chip_226_328_merged.tif,0.8,34.995960000000004,35.537760000000006,35.6619,33.56852,4.0,3.0,2.0,1.0,block_psnr
chip_227_293_merged.tif,0.2,32.0274,33.1896,34.151059999999994,31.13702,4.0,3.0,2.0,1.0,block_psnr
chip_227_293_merged.tif,0.4,31.495420000000003,31.55804,31.082460000000005,31.47686,3.0,2.0,1.0,4.0,block_psnr
chip_227_293_merged.tif,0.6,29.755360000000003,30.366840000000003,30.336599999999997,29.9608,3.0,4.0,1.0,2.0,block_psnr
chip_227_293_merged.tif,0.8,28.847820000000002,29.8213,28.89232,28.791739999999997,4.0,3.0,1.0,2.0,block_psnr
chip_228_314_merged.tif,0.2,33.502660000000006,34.29402,31.44212,31.68528,3.0,2.0,1.0,4.0,block_psnr
chip_228_314_merged.tif,0.4,30.676499999999997,31.54976,31.008159999999997,28.202199999999998,4.0,3.0,1.0,2.0,block_psnr
chip_228_314_merged.tif,0.6,29.350360000000002,29.80842,30.92252,29.24314,4.0,3.0,2.0,1.0,block_psnr
chip_228_314_merged.tif,0.8,27.971860000000003,29.14488,29.96628,28.45726,3.0,4.0,2.0,1.0,block_psnr
chip_230_282_merged.tif,0.2,38.4166,38.74928,39.59334,36.042500000000004,4.0,3.0,2.0,1.0,block_psnr
chip_230_282_merged.tif,0.4,37.26266,37.07994,37.62714,35.07858,4.0,2.0,3.0,1.0,block_psnr
chip_230_282_merged.tif,0.6,34.8044,34.77084,35.49554,32.863260000000004,4.0,2.0,3.0,1.0,block_psnr
chip_230_282_merged.tif,0.8,34.69468,34.86128,35.23894,33.20996,4.0,3.0,2.0,1.0,block_psnr
chip_230_302_merged.tif,0.2,33.089999999999996,33.391980000000004,33.94776,30.20592,4.0,3.0,2.0,1.0,block_psnr
chip_230_302_merged.tif,0.4,33.76598,34.00372,32.415319999999994,32.00444,4.0,2.0,1.0,3.0,block_psnr
chip_230_302_merged.tif,0.6,31.791140000000002,32.27518,33.39644,30.95768,4.0,3.0,2.0,1.0,block_psnr
chip_230_302_merged.tif,0.8,30.48068,31.048160000000003,31.29606,29.1411,4.0,3.0,2.0,1.0,block_psnr
chip_230_303_merged.tif,0.2,31.57788,32.3709,31.43908,29.158320000000003,4.0,2.0,1.0,3.0,block_psnr
chip_230_303_merged.tif,0.4,29.93354,30.307479999999998,29.7656,27.23916,4.0,2.0,1.0,3.0,block_psnr
chip_230_303_merged.tif,0.6,30.4116,30.797499999999996,30.53324,27.37918,4.0,3.0,1.0,2.0,block_psnr
chip_230_303_merged.tif,0.8,29.47194,29.720259999999996,29.484500000000004,26.64494,4.0,3.0,1.0,2.0,block_psnr
chip_230_458_merged.tif,0.2,33.96934,34.25582,33.90222,32.55792,4.0,2.0,1.0,3.0,block_psnr
chip_230_458_merged.tif,0.4,31.76302,32.95618,33.32294,31.378300000000003,4.0,3.0,2.0,1.0,block_psnr
chip_230_458_merged.tif,0.6,31.0225,32.52282,33.136739999999996,30.82398,4.0,3.0,2.0,1.0,block_psnr
chip_230_458_merged.tif,0.8,31.417939999999998,32.782740000000004,33.17554,31.1906,4.0,3.0,2.0,1.0,block_psnr
chip_230_490_merged.tif,0.2,34.142880000000005,34.8531,34.98774,31.96284,4.0,3.0,2.0,1.0,block_psnr
chip_230_490_merged.tif,0.4,32.99522,33.5399,35.404340000000005,31.692059999999998,4.0,3.0,2.0,1.0,block_psnr
chip_230_490_merged.tif,0.6,32.8743,33.53048,33.68218,31.37838,4.0,3.0,2.0,1.0,block_psnr
chip_230_490_merged.tif,0.8,32.60138,33.321,32.91912,31.508499999999998,4.0,3.0,1.0,2.0,block_psnr
chip_231_287_merged.tif,0.2,31.8325,31.824099999999998,32.5576,30.67308,4.0,2.0,3.0,1.0,block_psnr
chip_231_287_merged.tif,0.4,29.754880000000004,29.66488,31.23874,29.08064,4.0,2.0,3.0,1.0,block_psnr
chip_231_287_merged.tif,0.6,29.840719999999997,29.7272,30.858960000000003,29.4826,4.0,2.0,3.0,1.0,block_psnr
chip_231_287_merged.tif,0.8,29.13438,29.036579999999997,29.45448,29.045659999999998,3.0,2.0,4.0,1.0,block_psnr
chip_231_331_merged.tif,0.2,38.39168,38.22274,39.04592,34.59948,4.0,2.0,3.0,1.0,block_psnr
chip_231_331_merged.tif,0.4,36.380359999999996,36.43728,37.226459999999996,33.38458,4.0,3.0,2.0,1.0,block_psnr
chip_231_331_merged.tif,0.6,34.925580000000004,35.775099999999995,35.9698,32.011559999999996,4.0,3.0,2.0,1.0,block_psnr
chip_231_331_merged.tif,0.8,34.419760000000004,35.39904,34.264619999999994,33.08034,4.0,2.0,1.0,3.0,block_psnr
chip_232_293_merged.tif,0.2,34.82362,34.50518,35.37448,32.501979999999996,4.0,2.0,3.0,1.0,block_psnr
chip_232_293_merged.tif,0.4,33.0927,33.325,34.28878,31.70788,4.0,3.0,2.0,1.0,block_psnr
chip_232_293_merged.tif,0.6,32.59842,32.93392,33.02514,30.80446,4.0,3.0,2.0,1.0,block_psnr
chip_232_293_merged.tif,0.8,30.6401,30.851260000000003,31.90258,28.862180000000002,4.0,3.0,2.0,1.0,block_psnr
chip_232_372_merged.tif,0.2,31.184140000000003,31.64216,31.69078,28.20594,4.0,3.0,2.0,1.0,block_psnr
chip_232_372_merged.tif,0.4,29.90174,30.22544,30.80448,27.932499999999997,4.0,3.0,2.0,1.0,block_psnr
chip_232_372_merged.tif,0.6,30.091199999999997,30.29026,31.08748,28.08354,4.0,3.0,2.0,1.0,block_psnr
chip_232_372_merged.tif,0.8,28.4801,29.201240000000002,29.96246,26.600659999999998,4.0,3.0,2.0,1.0,block_psnr
chip_232_596_merged.tif,0.2,34.30724,34.38266,35.86546,31.40772,4.0,3.0,2.0,1.0,block_psnr
chip_232_596_merged.tif,0.4,35.08816,35.59288,34.54608,32.78858,4.0,2.0,1.0,3.0,block_psnr
chip_232_596_merged.tif,0.6,32.997,33.9998,34.36104,31.58906,4.0,3.0,2.0,1.0,block_psnr
chip_232_596_merged.tif,0.8,32.4813,33.56182,33.35226,31.051,4.0,3.0,1.0,2.0,block_psnr
chip_233_289_merged.tif,0.2,31.912020000000002,32.38722,31.235500000000002,30.190019999999997,4.0,2.0,1.0,3.0,block_psnr
chip_233_289_merged.tif,0.4,30.474400000000003,31.026220000000002,30.037860000000002,29.54452,4.0,2.0,1.0,3.0,block_psnr
chip_233_289_merged.tif,0.6,30.55946,30.911160000000002,30.450580000000002,29.31898,4.0,2.0,1.0,3.0,block_psnr
chip_233_289_merged.tif,0.8,29.560579999999998,29.89178,29.858539999999998,28.85698,4.0,3.0,1.0,2.0,block_psnr
chip_233_331_merged.tif,0.2,37.59645999999999,36.52456,37.83834,35.36386,4.0,2.0,3.0,1.0,block_psnr
chip_233_331_merged.tif,0.4,37.40174,37.3725,38.5071,34.73208,4.0,2.0,3.0,1.0,block_psnr
chip_233_331_merged.tif,0.6,37.14228,37.08386,38.19886,33.51046,4.0,2.0,3.0,1.0,block_psnr
chip_233_331_merged.tif,0.8,36.63308,36.943920000000006,36.83354,33.31004,4.0,3.0,1.0,2.0,block_psnr
chip_233_332_merged.tif,0.2,34.38808,34.40922,34.80594,32.80738,4.0,3.0,2.0,1.0,block_psnr
chip_233_332_merged.tif,0.4,38.23121999999999,37.84872,37.40472,35.66646,4.0,1.0,2.0,3.0,block_psnr
chip_233_332_merged.tif,0.6,36.76886,36.87878,37.48476,34.11166,4.0,3.0,2.0,1.0,block_psnr
chip_233_332_merged.tif,0.8,36.92388,37.09962,37.10154,34.80836000000001,4.0,3.0,2.0,1.0,block_psnr
chip_233_478_merged.tif,0.2,33.070859999999996,33.4056,33.25396,30.20118,4.0,3.0,1.0,2.0,block_psnr
chip_233_478_merged.tif,0.4,32.360519999999994,32.54196,33.376059999999995,29.26084,4.0,3.0,2.0,1.0,block_psnr
chip_233_478_merged.tif,0.6,32.13358,32.58162,32.900459999999995,29.92434,4.0,3.0,2.0,1.0,block_psnr
chip_233_478_merged.tif,0.8,31.286939999999998,31.53084,31.37278,29.516280000000002,4.0,3.0,1.0,2.0,block_psnr
chip_234_295_merged.tif,0.2,33.82906,34.16648,34.52514,31.730079999999997,4.0,3.0,2.0,1.0,block_psnr
chip_234_295_merged.tif,0.4,31.68902,32.40126,33.65936,30.41998,4.0,3.0,2.0,1.0,block_psnr
chip_234_295_merged.tif,0.6,30.490519999999997,31.1522,31.84838,30.1526,4.0,3.0,2.0,1.0,block_psnr
chip_234_295_merged.tif,0.8,30.291919999999998,30.828780000000002,30.86402,29.63646,4.0,3.0,2.0,1.0,block_psnr
chip_234_371_merged.tif,0.2,31.57482,31.58598,32.73634,28.812959999999997,4.0,3.0,2.0,1.0,block_psnr
chip_234_371_merged.tif,0.4,30.0576,30.40494,31.70974,28.5914,4.0,3.0,2.0,1.0,block_psnr
chip_234_371_merged.tif,0.6,29.806040000000003,30.10088,30.772759999999998,28.5262,4.0,3.0,2.0,1.0,block_psnr
chip_234_371_merged.tif,0.8,29.330399999999997,29.79298,29.738279999999996,28.13962,4.0,3.0,1.0,2.0,block_psnr
chip_234_444_merged.tif,0.2,34.63872,34.86248,36.352799999999995,31.8548,4.0,3.0,2.0,1.0,block_psnr
chip_234_444_merged.tif,0.4,35.87326,36.01778,37.01784,34.25662,4.0,3.0,2.0,1.0,block_psnr
chip_234_444_merged.tif,0.6,35.61652,35.95754,36.752120000000005,33.90384,4.0,3.0,2.0,1.0,block_psnr
chip_234_444_merged.tif,0.8,34.00352,34.20254,33.18388,32.35564,4.0,2.0,1.0,3.0,block_psnr
chip_234_445_merged.tif,0.2,33.825239999999994,34.19258,34.05676,31.73698,4.0,3.0,1.0,2.0,block_psnr
chip_234_445_merged.tif,0.4,33.52236,34.31714,34.868719999999996,31.696499999999997,4.0,3.0,2.0,1.0,block_psnr
chip_234_445_merged.tif,0.6,32.96112,33.56138,34.10192,31.10868,4.0,3.0,2.0,1.0,block_psnr
chip_234_445_merged.tif,0.8,32.86592,33.487700000000004,33.803160000000005,30.858719999999998,4.0,3.0,2.0,1.0,block_psnr
chip_234_591_merged.tif,0.2,35.06082,34.717859999999995,35.9126,32.20756,4.0,2.0,3.0,1.0,block_psnr
chip_234_591_merged.tif,0.4,33.43526,33.85994,34.68978,30.47328,4.0,3.0,2.0,1.0,block_psnr
chip_234_591_merged.tif,0.6,33.41047999999999,33.80524,34.551460000000006,30.354719999999997,4.0,3.0,2.0,1.0,block_psnr
chip_234_591_merged.tif,0.8,33.20664,33.69226,33.659139999999994,30.88646,4.0,3.0,1.0,2.0,block_psnr
