backbone,chip,mask_ratio,trial,trial_seed,summer_masked,block_psnr_logged,block_psnr_replay,block_psnr_diff,random_psnr_logged,random_psnr_replay,random_psnr_diff,block_mae,random_mae
600M,chip_125_433_merged.tif,0.4,0,823183158,100,38.8025,38.8025,-0.0,39.8581,39.8581,-0.0,0.007296,0.005599
600M,chip_125_433_merged.tif,0.4,1,343237640,100,37.9476,37.9476,0.0,40.1939,40.1939,0.0,0.007282,0.005405
600M,chip_125_433_merged.tif,0.4,2,2110114657,100,39.3093,39.3093,-0.0,40.4897,40.4897,0.0,0.006956,0.005718
600M,chip_125_433_merged.tif,0.4,3,1729508026,100,35.9397,35.9397,-0.0,42.2387,42.2387,-0.0,0.008773,0.005157
600M,chip_125_433_merged.tif,0.4,4,1249562508,100,38.7739,38.7739,0.0,42.3056,42.3056,0.0,0.007142,0.005039
600M,chip_125_433_merged.tif,0.6,0,79884951,154,39.1763,39.1763,0.0,39.6532,39.6532,0.0,0.007075,0.005907
600M,chip_125_433_merged.tif,0.6,1,1747423081,154,39.2675,39.2675,-0.0,41.3186,41.3186,0.0,0.007002,0.005462
600M,chip_125_433_merged.tif,0.6,2,1366816450,154,37.3575,37.3575,0.0,40.1035,40.1035,0.0,0.007997,0.005694
600M,chip_125_433_merged.tif,0.6,3,986209819,154,39.177,39.177,-0.0,40.9034,40.9034,-0.0,0.007074,0.005542
600M,chip_125_433_merged.tif,0.6,4,506264301,154,39.4161,39.4161,-0.0,41.5323,41.5323,-0.0,0.007002,0.005313
600M,chip_125_433_merged.tif,0.8,0,1744776403,208,37.2671,37.2671,-0.0,39.4149,39.4149,-0.0,0.007951,0.006349
600M,chip_125_433_merged.tif,0.8,1,1364169772,208,35.9574,35.9574,0.0,39.9954,39.9954,0.0,0.008924,0.006045
600M,chip_125_433_merged.tif,0.8,2,884224254,208,37.7491,37.7491,0.0,39.1255,39.1255,0.0,0.007853,0.006344
600M,chip_125_433_merged.tif,0.8,3,503617623,208,37.7508,37.7508,-0.0,39.2833,39.2833,-0.0,0.007851,0.006336
600M,chip_125_433_merged.tif,0.8,4,23672105,208,37.4402,37.4402,0.0,39.7511,39.7511,-0.0,0.007719,0.006148
600M,chip_125_436_merged.tif,0.2,0,1408341486,50,37.0104,37.0104,-0.0,40.4614,40.4614,0.0,0.009198,0.006702
600M,chip_125_436_merged.tif,0.2,1,928395968,50,37.9186,37.9186,-0.0,39.3484,39.3484,0.0,0.008197,0.007401
600M,chip_125_436_merged.tif,0.2,2,547789337,50,34.4693,34.4693,-0.0,37.7321,37.7321,0.0,0.00967,0.008131
600M,chip_125_436_merged.tif,0.2,3,167182706,50,36.4735,36.4735,-0.0,39.2834,39.2834,0.0,0.009484,0.00765
600M,chip_125_436_merged.tif,0.2,4,1834720836,50,34.4113,34.4113,-0.0,39.3541,39.3541,0.0,0.009627,0.00748
600M,chip_125_436_merged.tif,0.4,0,1247726153,100,38.1783,38.1783,0.0,40.1266,40.1266,0.0,0.00822,0.006789
600M,chip_125_436_merged.tif,0.4,1,767780635,100,38.3796,38.3796,-0.0,39.7921,39.7921,-0.0,0.008145,0.00703
600M,chip_125_436_merged.tif,0.4,2,387174004,100,35.4809,35.4809,0.0,39.4679,39.4679,-0.0,0.009612,0.007013
600M,chip_125_436_merged.tif,0.4,3,2054712134,100,37.6022,37.6022,0.0,39.7394,39.7394,0.0,0.008765,0.006976
600M,chip_125_436_merged.tif,0.4,4,1674105503,100,37.9104,37.9104,0.0,39.5798,39.5798,-0.0,0.008146,0.00721
600M,chip_125_436_merged.tif,0.6,0,504427946,154,36.5347,36.5347,0.0,38.6985,38.6985,-0.0,0.008708,0.007341
600M,chip_125_436_merged.tif,0.6,1,24482428,154,35.8801,35.8801,-0.0,39.2336,39.2336,0.0,0.009172,0.007183
600M,chip_125_436_merged.tif,0.6,2,1791359445,154,36.5095,36.5095,-0.0,40.0298,40.0298,0.0,0.008393,0.006816
600M,chip_125_436_merged.tif,0.6,3,1311413927,154,36.5352,36.5352,0.0,39.7803,39.7803,0.0,0.008708,0.006896
600M,chip_125_436_merged.tif,0.6,4,930807296,154,36.228,36.228,0.0,40.2307,40.2307,-0.0,0.008841,0.006718
600M,chip_125_436_merged.tif,0.8,0,21835750,208,37.4344,37.4344,0.0,37.5106,37.5106,-0.0,0.008877,0.007764
600M,chip_125_436_merged.tif,0.8,1,1689373880,208,36.4529,36.4529,-0.0,38.1091,38.1091,-0.0,0.009189,0.007874
600M,chip_125_436_merged.tif,0.8,2,1308767249,208,37.4343,37.4343,-0.0,37.0714,37.0714,0.0,0.008877,0.008271
600M,chip_125_436_merged.tif,0.8,3,928160618,208,36.4097,36.4097,-0.0,37.3297,37.3297,0.0,0.009184,0.007828
600M,chip_125_436_merged.tif,0.8,4,448215100,208,37.4342,37.4342,-0.0,39.6096,39.6096,0.0,0.008877,0.007088
600M,chip_125_445_merged.tif,0.2,0,264850270,50,36.8709,36.8709,0.0,39.7769,39.7769,0.0,0.007864,0.006723
600M,chip_125_445_merged.tif,0.2,1,1932388400,50,36.0154,36.0154,0.0,40.38,40.38,0.0,0.008938,0.006205
600M,chip_125_445_merged.tif,0.2,2,1551781769,50,39.8512,39.8512,0.0,39.7633,39.7633,-0.0,0.00652,0.006248
600M,chip_125_445_merged.tif,0.2,3,1071836251,50,39.4939,39.4939,-0.0,40.8169,40.8169,-0.0,0.00687,0.005846
600M,chip_125_445_merged.tif,0.2,4,691229620,50,36.5053,36.5053,0.0,40.3102,40.3102,0.0,0.008447,0.006059
600M,chip_125_445_merged.tif,0.4,0,4896050,100,38.8084,38.8084,-0.0,39.1838,39.1838,0.0,0.006856,0.006451
600M,chip_125_445_merged.tif,0.4,1,1771773067,100,37.9623,37.9623,-0.0,39.4034,39.4034,0.0,0.007088,0.006381
600M,chip_125_445_merged.tif,0.4,2,1391166436,100,40.7044,40.7044,0.0,40.7526,40.7526,0.0,0.005604,0.005682
600M,chip_125_445_merged.tif,0.4,3,911220918,100,39.2879,39.2879,-0.0,40.5326,40.5326,-0.0,0.006471,0.005951
600M,chip_125_445_merged.tif,0.4,4,530614287,100,39.2964,39.2964,0.0,40.7993,40.7993,0.0,0.006702,0.00583
600M,chip_125_445_merged.tif,0.6,0,1409081491,154,39.3781,39.3781,0.0,39.7143,39.7143,-0.0,0.006428,0.00637
600M,chip_125_445_merged.tif,0.6,1,1028474860,154,39.4804,39.4804,0.0,38.9621,38.9621,0.0,0.006322,0.006484
600M,chip_125_445_merged.tif,0.6,2,647868229,154,39.3783,39.3783,0.0,40.0161,40.0161,-0.0,0.006428,0.00595
600M,chip_125_445_merged.tif,0.6,3,167922711,154,38.6145,38.6145,0.0,39.5492,39.5492,-0.0,0.006718,0.00628
600M,chip_125_445_merged.tif,0.6,4,1934799728,154,38.0659,38.0659,0.0,39.8256,39.8256,0.0,0.00703,0.006203
600M,chip_125_445_merged.tif,0.8,0,1025828182,208,37.9187,37.9187,-0.0,38.0884,38.0884,-0.0,0.007502,0.007046
600M,chip_125_445_merged.tif,0.8,1,545882664,208,37.4709,37.4709,-0.0,39.2008,39.2008,0.0,0.007673,0.006557
600M,chip_125_445_merged.tif,0.8,2,165276033,208,38.2758,38.2758,-0.0,38.8125,38.8125,0.0,0.007117,0.006871
600M,chip_125_445_merged.tif,0.8,3,1832814163,208,37.4706,37.4706,-0.0,38.5633,38.5633,0.0,0.007673,0.006998
600M,chip_125_445_merged.tif,0.8,4,1452207532,208,37.4711,37.4711,-0.0,39.2176,39.2176,-0.0,0.007673,0.006541
600M,chip_125_503_merged.tif,0.2,0,408642547,50,34.175,34.175,0.0,35.271,35.271,-0.0,0.01213,0.0114
600M,chip_125_503_merged.tif,0.2,1,28035916,50,34.2205,34.2205,-0.0,35.3377,35.3377,0.0,0.012084,0.01116
600M,chip_125_503_merged.tif,0.2,2,1695574046,50,32.8258,32.8258,-0.0,35.0815,35.0815,0.0,0.014802,0.011276
600M,chip_125_503_merged.tif,0.2,3,1314967415,50,34.2211,34.2211,0.0,36.0502,36.0502,-0.0,0.012082,0.010221
600M,chip_125_503_merged.tif,0.2,4,835021897,50,34.3835,34.3835,-0.0,35.6278,35.6278,0.0,0.011867,0.01079
600M,chip_125_503_merged.tif,0.4,0,248027214,100,32.8367,32.8367,-0.0,34.7729,34.7729,-0.0,0.014868,0.011834
600M,chip_125_503_merged.tif,0.4,1,1915565344,100,32.2365,32.2365,0.0,35.311,35.311,0.0,0.016167,0.011109
600M,chip_125_503_merged.tif,0.4,2,1534958713,100,31.6335,31.6335,-0.0,34.0931,34.0931,0.0,0.016009,0.012623
600M,chip_125_503_merged.tif,0.4,3,1055013195,100,32.1696,32.1696,0.0,35.0924,35.0924,-0.0,0.016132,0.01125
600M,chip_125_503_merged.tif,0.4,4,674406564,100,32.2602,32.2602,0.0,35.2235,35.2235,-0.0,0.015692,0.01141
600M,chip_125_503_merged.tif,0.6,0,1652212655,154,31.4171,31.4171,0.0,34.1584,34.1584,0.0,0.017337,0.012276
600M,chip_125_503_merged.tif,0.6,1,1172267137,154,31.997,31.997,0.0,33.9258,33.9258,-0.0,0.015594,0.012672
600M,chip_125_503_merged.tif,0.6,2,791660506,154,31.9218,31.9218,-0.0,34.1102,34.1102,-0.0,0.015697,0.012554
600M,chip_125_503_merged.tif,0.6,3,311714988,154,31.1415,31.1415,0.0,34.2479,34.2479,-0.0,0.018143,0.012458
600M,chip_125_503_merged.tif,0.6,4,2078592005,154,31.5764,31.5764,0.0,33.9163,33.9163,-0.0,0.016913,0.012851
600M,chip_125_503_merged.tif,0.8,0,1169620459,208,31.3348,31.3348,0.0,31.9865,31.9865,-0.0,0.017676,0.015925
600M,chip_125_503_merged.tif,0.8,1,789013828,208,31.3401,31.3401,0.0,32.6746,32.6746,0.0,0.017237,0.015175
600M,chip_125_503_merged.tif,0.8,2,309068310,208,31.3407,31.3407,-0.0,33.0078,33.0078,0.0,0.017236,0.014276
600M,chip_125_503_merged.tif,0.8,3,2075945327,208,31.4076,31.4076,-0.0,33.3709,33.3709,-0.0,0.017194,0.013743
600M,chip_125_503_merged.tif,0.8,4,1595999809,208,31.3352,31.3352,-0.0,33.1136,33.1136,0.0,0.017675,0.014168
600M,chip_126_124_merged.tif,0.2,0,962959877,50,31.1763,31.1763,0.0,36.6131,36.6131,-0.0,0.017679,0.009469
600M,chip_126_124_merged.tif,0.2,1,483014359,50,31.9138,31.9138,-0.0,35.9629,35.9629,-0.0,0.017004,0.009423
600M,chip_126_124_merged.tif,0.2,2,102407728,50,31.8987,31.8987,-0.0,37.3882,37.3882,0.0,0.016062,0.008804
600M,chip_126_124_merged.tif,0.2,3,1869284745,50,31.5516,31.5516,0.0,38.285,38.285,0.0,0.017416,0.00809
600M,chip_126_124_merged.tif,0.2,4,1389339227,50,34.6863,34.6863,0.0,37.6331,37.6331,0.0,0.012097,0.008662
600M,chip_126_124_merged.tif,0.4,0,2045168455,100,31.3956,31.3956,0.0,37.2251,37.2251,0.0,0.018118,0.008824
600M,chip_126_124_merged.tif,0.4,1,1664561824,100,31.3414,31.3414,0.0,36.5251,36.5251,-0.0,0.018349,0.009159
600M,chip_126_124_merged.tif,0.4,2,1184616306,100,31.1653,31.1653,-0.0,37.0467,37.0467,-0.0,0.018538,0.009006
600M,chip_126_124_merged.tif,0.4,3,804009675,100,31.235,31.235,-0.0,36.6158,36.6158,-0.0,0.018705,0.009253
600M,chip_126_124_merged.tif,0.4,4,423403044,100,30.5445,30.5445,-0.0,35.8229,35.8229,-0.0,0.020228,0.009959
600M,chip_126_124_merged.tif,0.6,0,59046337,154,31.5213,31.5213,-0.0,36.0886,36.0886,0.0,0.017652,0.00978
600M,chip_126_124_merged.tif,0.6,1,1726584467,154,31.9749,31.9749,-0.0,35.3859,35.3859,-0.0,0.016555,0.010441
600M,chip_126_124_merged.tif,0.6,2,1345977836,154,30.7104,30.7104,-0.0,34.709,34.709,0.0,0.019422,0.011023
600M,chip_126_124_merged.tif,0.6,3,866032318,154,30.199,30.199,-0.0,34.7043,34.7043,-0.0,0.020441,0.010812
600M,chip_126_124_merged.tif,0.6,4,485425687,154,31.149,31.149,-0.0,35.3514,35.3514,-0.0,0.018144,0.010554
600M,chip_126_124_merged.tif,0.8,0,1723937789,208,31.1592,31.1592,-0.0,32.9353,32.9353,0.0,0.018163,0.013432
600M,chip_126_124_merged.tif,0.8,1,1243992271,208,30.7708,30.7708,-0.0,32.8411,32.8411,-0.0,0.01958,0.013517
600M,chip_126_124_merged.tif,0.8,2,863385640,208,30.7707,30.7707,0.0,32.914,32.914,-0.0,0.01958,0.013577
600M,chip_126_124_merged.tif,0.8,3,482779009,208,30.7707,30.7707,-0.0,32.7082,32.7082,-0.0,0.019581,0.01369
600M,chip_126_124_merged.tif,0.8,4,2833491,208,29.7646,29.7646,0.0,33.1817,33.1817,-0.0,0.021712,0.013184
600M,chip_126_357_merged.tif,0.2,0,746454967,50,32.8941,32.8941,-0.0,37.7314,37.7314,-0.0,0.013842,0.007564
600M,chip_126_357_merged.tif,0.2,1,365848336,50,33.437,33.437,0.0,37.3403,37.3403,0.0,0.012547,0.007788
600M,chip_126_357_merged.tif,0.2,2,2132725353,50,33.0663,33.0663,-0.0,36.4627,36.4627,-0.0,0.01365,0.00836
600M,chip_126_357_merged.tif,0.2,3,1652779835,50,31.8773,31.8773,-0.0,38.3711,38.3711,0.0,0.014934,0.007289
600M,chip_126_357_merged.tif,0.2,4,1272173204,50,35.7951,35.7951,0.0,37.9602,37.9602,0.0,0.009245,0.007531
600M,chip_126_357_merged.tif,0.4,0,585839634,100,33.8311,33.8311,0.0,36.8303,36.8303,-0.0,0.011949,0.008454
600M,chip_126_357_merged.tif,0.4,1,205233003,100,33.2727,33.2727,-0.0,36.9339,36.9339,-0.0,0.012251,0.008289
600M,chip_126_357_merged.tif,0.4,2,1872771133,100,33.9363,33.9363,-0.0,37.3436,37.3436,0.0,0.011473,0.007783
600M,chip_126_357_merged.tif,0.4,3,1492164502,100,33.283,33.283,0.0,37.3258,37.3258,0.0,0.013016,0.008094
600M,chip_126_357_merged.tif,0.4,4,1111557871,100,32.7419,32.7419,-0.0,37.1412,37.1412,-0.0,0.013824,0.007899
600M,chip_126_357_merged.tif,0.6,0,1990025075,154,34.5724,34.5724,-0.0,36.5342,36.5342,-0.0,0.011034,0.008658
600M,chip_126_357_merged.tif,0.6,1,1609418444,154,34.5724,34.5724,0.0,35.6368,35.6368,0.0,0.011034,0.009188
600M,chip_126_357_merged.tif,0.6,2,1129472926,154,33.5707,33.5707,-0.0,36.8999,36.8999,0.0,0.011982,0.008358
600M,chip_126_357_merged.tif,0.6,3,748866295,154,33.4224,33.4224,0.0,36.2888,36.2888,0.0,0.012687,0.008975
600M,chip_126_357_merged.tif,0.6,4,368259664,154,32.8657,32.8657,0.0,36.4901,36.4901,-0.0,0.013395,0.00853
600M,chip_126_357_merged.tif,0.8,0,1507432879,208,34.1372,34.1372,0.0,35.2587,35.2587,0.0,0.011611,0.009747
600M,chip_126_357_merged.tif,0.8,1,1126826248,208,34.1378,34.1378,-0.0,35.0173,35.0173,-0.0,0.011609,0.010276
600M,chip_126_357_merged.tif,0.8,2,746219617,208,33.1812,33.1812,-0.0,35.0204,35.0204,-0.0,0.012716,0.009789
600M,chip_126_357_merged.tif,0.8,3,266274099,208,33.9998,33.9998,0.0,35.4138,35.4138,-0.0,0.011603,0.009648
600M,chip_126_357_merged.tif,0.8,4,2033151116,208,33.1812,33.1812,0.0,34.2382,34.2382,0.0,0.012715,0.010917
600M,chip_127_445_merged.tif,0.2,0,1875076242,50,37.9677,37.9677,0.0,40.4532,40.4532,-0.0,0.007733,0.006256
600M,chip_127_445_merged.tif,0.2,1,1395130724,50,39.0536,39.0536,0.0,40.4769,40.4769,0.0,0.007371,0.006281
600M,chip_127_445_merged.tif,0.2,2,1014524093,50,38.2262,38.2262,0.0,39.6645,39.6645,-0.0,0.007498,0.006774
600M,chip_127_445_merged.tif,0.2,3,534578575,50,37.4524,37.4524,-0.0,39.4123,39.4123,0.0,0.008521,0.006622
600M,chip_127_445_merged.tif,0.2,4,153971944,50,38.7583,38.7583,-0.0,40.0781,40.0781,0.0,0.007564,0.006555
600M,chip_127_445_merged.tif,0.4,0,1615122022,100,38.7527,38.7527,-0.0,39.6501,39.6501,0.0,0.007308,0.006342
600M,chip_127_445_merged.tif,0.4,1,1234515391,100,38.3789,38.3789,-0.0,37.4939,37.4939,0.0,0.007594,0.007199
600M,chip_127_445_merged.tif,0.4,2,754569873,100,37.2009,37.2009,-0.0,40.3318,40.3318,-0.0,0.008531,0.006376
600M,chip_127_445_merged.tif,0.4,3,373963242,100,37.0896,37.0896,-0.0,38.8481,38.8481,0.0,0.008622,0.006574
600M,chip_127_445_merged.tif,0.4,4,2140840259,100,38.3181,38.3181,-0.0,39.2082,39.2082,0.0,0.007571,0.006629
600M,chip_127_445_merged.tif,0.6,0,871823815,154,37.1079,37.1079,-0.0,39.5153,39.5153,0.0,0.008528,0.006583
600M,chip_127_445_merged.tif,0.6,1,491217184,154,38.4941,38.4941,-0.0,39.2219,39.2219,-0.0,0.007345,0.006559
600M,chip_127_445_merged.tif,0.6,2,11271666,154,37.217,37.217,-0.0,39.5688,39.5688,0.0,0.008373,0.006445
600M,chip_127_445_merged.tif,0.6,3,1778148683,154,38.4928,38.4928,-0.0,39.3458,39.3458,0.0,0.007345,0.006721
600M,chip_127_445_merged.tif,0.6,4,1397542052,154,37.1078,37.1078,-0.0,38.8287,38.8287,0.0,0.008528,0.006764
600M,chip_127_445_merged.tif,0.8,0,389231619,208,37.159,37.159,0.0,38.2526,38.2526,0.0,0.008299,0.007241
600M,chip_127_445_merged.tif,0.8,1,8624988,208,36.2438,36.2438,-0.0,37.9637,37.9637,0.0,0.009128,0.007614
600M,chip_127_445_merged.tif,0.8,2,1775502005,208,36.948,36.948,0.0,38.0241,38.0241,-0.0,0.008369,0.007342
600M,chip_127_445_merged.tif,0.8,3,1295556487,208,36.2432,36.2432,0.0,38.0233,38.0233,0.0,0.009128,0.007522
600M,chip_127_445_merged.tif,0.8,4,914949856,208,37.0656,37.0656,-0.0,38.1266,38.1266,-0.0,0.008198,0.007359
600M,chip_128_478_merged.tif,0.2,0,970478679,50,35.8044,35.8044,0.0,36.9277,36.9277,-0.0,0.010785,0.009073
600M,chip_128_478_merged.tif,0.2,1,490533161,50,34.6149,34.6149,0.0,35.7802,35.7802,0.0,0.01205,0.010043
600M,chip_128_478_merged.tif,0.2,2,109926530,50,36.4272,36.4272,-0.0,36.3165,36.3165,-0.0,0.010097,0.009802
600M,chip_128_478_merged.tif,0.2,3,1777464660,50,36.4272,36.4272,-0.0,36.969,36.969,0.0,0.010098,0.008972
600M,chip_128_478_merged.tif,0.2,4,1396858029,50,33.687,33.687,-0.0,36.4223,36.4223,0.0,0.013467,0.009549
600M,chip_128_478_merged.tif,0.4,0,710524459,100,34.2654,34.2654,0.0,36.1217,36.1217,-0.0,0.01239,0.009714
600M,chip_128_478_merged.tif,0.4,1,329917828,100,32.9838,32.9838,0.0,36.2101,36.2101,-0.0,0.01523,0.009826
600M,chip_128_478_merged.tif,0.4,2,2096794845,100,32.2594,32.2594,0.0,36.3683,36.3683,0.0,0.016561,0.009421
600M,chip_128_478_merged.tif,0.4,3,1616849327,100,31.104,31.104,0.0,35.5801,35.5801,-0.0,0.018722,0.010138
600M,chip_128_478_merged.tif,0.4,4,1236242696,100,30.4534,30.4534,0.0,35.5845,35.5845,-0.0,0.019772,0.010196
600M,chip_128_478_merged.tif,0.6,0,2114709900,154,29.5498,29.5498,-0.0,34.6024,34.6024,0.0,0.019825,0.010957
600M,chip_128_478_merged.tif,0.6,1,1734103269,154,30.9802,30.9802,-0.0,35.5573,35.5573,-0.0,0.017449,0.010193
600M,chip_128_478_merged.tif,0.6,2,1353496638,154,31.5923,31.5923,0.0,35.5725,35.5725,-0.0,0.017248,0.010305
600M,chip_128_478_merged.tif,0.6,3,873551120,154,31.3671,31.3671,-0.0,35.4939,35.4939,-0.0,0.016865,0.010383
600M,chip_128_478_merged.tif,0.6,4,492944489,154,32.5074,32.5074,-0.0,34.9535,34.9535,-0.0,0.015282,0.011087
600M,chip_128_478_merged.tif,0.8,0,1731456591,208,30.5093,30.5093,-0.0,33.7057,33.7057,0.0,0.019549,0.012866
600M,chip_128_478_merged.tif,0.8,1,1251511073,208,29.9992,29.9992,-0.0,33.3142,33.3142,-0.0,0.019762,0.013507
600M,chip_128_478_merged.tif,0.8,2,870904442,208,31.3249,31.3249,0.0,33.5848,33.5848,-0.0,0.017712,0.013114
600M,chip_128_478_merged.tif,0.8,3,390958924,208,30.5103,30.5103,0.0,33.6296,33.6296,-0.0,0.019547,0.013185
600M,chip_128_478_merged.tif,0.8,4,10352293,208,29.9994,29.9994,-0.0,33.7836,33.7836,0.0,0.019761,0.012521
600M,chip_128_506_merged.tif,0.2,0,104471478,50,29.5326,29.5326,-0.0,35.4988,35.4988,0.0,0.022436,0.011031
600M,chip_128_506_merged.tif,0.2,1,1871348495,50,31.8273,31.8273,-0.0,34.621,34.621,0.0,0.017908,0.012168
600M,chip_128_506_merged.tif,0.2,2,1391402977,50,32.2409,32.2409,-0.0,34.7238,34.7238,0.0,0.016449,0.012054
600M,chip_128_506_merged.tif,0.2,3,1010796346,50,32.0475,32.0475,-0.0,35.0799,35.0799,0.0,0.016358,0.011702
600M,chip_128_506_merged.tif,0.2,4,630189715,50,32.3619,32.3619,-0.0,34.1676,34.1676,0.0,0.016577,0.012115
600M,chip_128_506_merged.tif,0.4,0,1286018943,100,31.2201,31.2201,-0.0,34.2366,34.2366,0.0,0.018643,0.012471
600M,chip_128_506_merged.tif,0.4,1,806073425,100,31.0298,31.0298,0.0,34.6546,34.6546,-0.0,0.019072,0.011958
600M,chip_128_506_merged.tif,0.4,2,425466794,100,31.4425,31.4425,0.0,34.3998,34.3998,0.0,0.018139,0.012399
600M,chip_128_506_merged.tif,0.4,3,44860163,100,30.748,30.748,0.0,34.334,34.334,0.0,0.019393,0.012383
600M,chip_128_506_merged.tif,0.4,4,1712398293,100,31.2145,31.2145,0.0,34.8173,34.8173,0.0,0.018505,0.011975
600M,chip_128_506_merged.tif,0.6,0,1348041586,154,31.577,31.577,0.0,33.2527,33.2527,-0.0,0.017926,0.013537
600M,chip_128_506_merged.tif,0.6,1,967434955,154,31.6137,31.6137,-0.0,34.0101,34.0101,0.0,0.017685,0.013054
600M,chip_128_506_merged.tif,0.6,2,487489437,154,31.2256,31.2256,0.0,31.8594,31.8594,0.0,0.018516,0.015194
600M,chip_128_506_merged.tif,0.6,3,106882806,154,31.168,31.168,-0.0,33.7002,33.7002,0.0,0.018517,0.013318
600M,chip_128_506_merged.tif,0.6,4,1774420936,154,31.2432,31.2432,-0.0,33.1458,33.1458,0.0,0.018304,0.013726
600M,chip_128_506_merged.tif,0.8,0,865449390,208,30.4679,30.4679,-0.0,31.8075,31.8075,-0.0,0.020111,0.016805
600M,chip_128_506_merged.tif,0.8,1,484842759,208,31.0247,31.0247,-0.0,31.4116,31.4116,-0.0,0.018856,0.016994
600M,chip_128_506_merged.tif,0.8,2,4897241,208,30.3185,30.3185,-0.0,31.4222,31.4222,-0.0,0.020527,0.016803
600M,chip_128_506_merged.tif,0.8,3,1771774258,208,30.3189,30.3189,-0.0,30.8807,30.8807,-0.0,0.020527,0.017709
600M,chip_128_506_merged.tif,0.8,4,1391167627,208,30.4683,30.4683,-0.0,31.2385,31.2385,0.0,0.02011,0.017396
600M,chip_129_311_merged.tif,0.2,0,1095021417,50,37.1645,37.1645,0.0,39.78,39.78,0.0,0.008558,0.006211
600M,chip_129_311_merged.tif,0.2,1,615075899,50,38.1416,38.1416,-0.0,39.3032,39.3032,0.0,0.007479,0.006511
600M,chip_129_311_merged.tif,0.2,2,234469268,50,39.7088,39.7088,-0.0,39.5469,39.5469,-0.0,0.006624,0.006219
600M,chip_129_311_merged.tif,0.2,3,2001346285,50,38.8999,38.8999,0.0,39.0043,39.0043,0.0,0.007089,0.00648
600M,chip_129_311_merged.tif,0.2,4,1521400767,50,36.2714,36.2714,0.0,39.8587,39.8587,0.0,0.008203,0.00643
600M,chip_129_311_merged.tif,0.4,0,934406084,100,37.8921,37.8921,0.0,39.4288,39.4288,0.0,0.007991,0.006362
600M,chip_129_311_merged.tif,0.4,1,454460566,100,35.911,35.911,-0.0,38.6817,38.6817,0.0,0.009128,0.006727
600M,chip_129_311_merged.tif,0.4,2,73853935,100,38.0822,38.0822,-0.0,39.0257,39.0257,0.0,0.007761,0.006551
600M,chip_129_311_merged.tif,0.4,3,1741392065,100,37.1214,37.1214,0.0,37.1894,37.1894,0.0,0.008206,0.007181
600M,chip_129_311_merged.tif,0.4,4,1360785434,100,38.7958,38.7958,-0.0,37.8497,37.8497,-0.0,0.007281,0.006809
600M,chip_129_311_merged.tif,0.6,0,191107877,154,37.54,37.54,-0.0,37.4398,37.4398,0.0,0.008404,0.007625
600M,chip_129_311_merged.tif,0.6,1,1858646007,154,36.4986,36.4986,-0.0,38.3414,38.3414,-0.0,0.008782,0.00729
600M,chip_129_311_merged.tif,0.6,2,1478039376,154,37.4745,37.4745,0.0,38.675,38.675,0.0,0.008709,0.006593
600M,chip_129_311_merged.tif,0.6,3,998093858,154,37.2631,37.2631,0.0,38.8375,38.8375,0.0,0.008883,0.006941
600M,chip_129_311_merged.tif,0.6,4,617487227,154,37.5589,37.5589,-0.0,38.6308,38.6308,-0.0,0.00835,0.006944
600M,chip_129_311_merged.tif,0.8,0,1855999329,208,35.8324,35.8324,0.0,36.5511,36.5511,0.0,0.010292,0.00856
600M,chip_129_311_merged.tif,0.8,1,1376053811,208,35.8327,35.8327,0.0,37.0883,37.0883,0.0,0.01029,0.008079
600M,chip_129_311_merged.tif,0.8,2,995447180,208,35.8324,35.8324,0.0,37.7737,37.7737,0.0,0.010292,0.007856
600M,chip_129_311_merged.tif,0.8,3,614840549,208,35.9265,35.9265,-0.0,37.5087,37.5087,-0.0,0.009867,0.007893
600M,chip_129_311_merged.tif,0.8,4,134895031,208,35.8326,35.8326,-0.0,37.3564,37.3564,-0.0,0.010291,0.007943
600M,chip_130_159_merged.tif,0.2,0,1755825386,50,39.2856,39.2856,-0.0,39.0826,39.0826,-0.0,0.007594,0.006646
600M,chip_130_159_merged.tif,0.2,1,1375218755,50,40.2679,40.2679,0.0,40.1335,40.1335,-0.0,0.007043,0.006408
600M,chip_130_159_merged.tif,0.2,2,994612124,50,40.7532,40.7532,0.0,39.471,39.471,0.0,0.006681,0.006334
600M,chip_130_159_merged.tif,0.2,3,514666606,50,36.7775,36.7775,0.0,40.7416,40.7416,0.0,0.00903,0.006069
600M,chip_130_159_merged.tif,0.2,4,134059975,50,36.3508,36.3508,-0.0,40.738,40.738,-0.0,0.010119,0.00585
600M,chip_130_159_merged.tif,0.4,0,789889203,100,32.9235,32.9235,-0.0,39.7112,39.7112,-0.0,0.01217,0.00612
600M,chip_130_159_merged.tif,0.4,1,309943685,100,32.0803,32.0803,-0.0,40.5548,40.5548,0.0,0.013082,0.006098
600M,chip_130_159_merged.tif,0.4,2,2076820702,100,33.544,33.544,0.0,41.2883,41.2883,0.0,0.01232,0.005652
600M,chip_130_159_merged.tif,0.4,3,1696214071,100,32.9593,32.9593,0.0,40.249,40.249,-0.0,0.013993,0.006167
600M,chip_130_159_merged.tif,0.4,4,1216268553,100,34.24,34.24,0.0,39.5449,39.5449,0.0,0.012351,0.006436
600M,chip_130_159_merged.tif,0.6,0,851911846,154,33.6004,33.6004,-0.0,40.0096,40.0096,-0.0,0.013513,0.006451
600M,chip_130_159_merged.tif,0.6,1,471305215,154,33.1903,33.1903,-0.0,37.8392,37.8392,0.0,0.014081,0.007492
