chip,rank,role,ratio,mask_type,trial,global_ratio,psnr
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,28,0.1302,37.5954
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,28,0.1302,39.5991
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,29,0.1302,37.5329
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,29,0.1302,39.6924
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,30,0.1302,35.6046
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,30,0.1302,39.1606
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,31,0.1302,37.4884
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,31,0.1302,40.2887
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,32,0.1302,38.2137
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,32,0.1302,38.7591
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,33,0.1302,36.3172
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,33,0.1302,40.2517
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,34,0.1302,35.9704
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,34,0.1302,39.7236
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,35,0.1302,38.6658
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,35,0.1302,39.4711
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,36,0.1302,37.4888
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,36,0.1302,39.143
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,37,0.1302,35.97
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,37,0.1302,39.0389
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,38,0.1302,37.4891
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,38,0.1302,39.2496
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,39,0.1302,38.2136
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,39,0.1302,39.3908
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,40,0.1302,35.5936
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,40,0.1302,39.1102
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,41,0.1302,35.9195
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,41,0.1302,39.167
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,42,0.1302,37.5326
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,42,0.1302,38.7714
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,43,0.1302,37.7799
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,43,0.1302,40.1173
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,44,0.1302,37.6842
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,44,0.1302,39.5693
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,45,0.1302,35.7343
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,45,0.1302,38.5712
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,46,0.1302,38.2434
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,46,0.1302,39.4059
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,47,0.1302,35.97
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,47,0.1302,39.6796
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,48,0.1302,37.3892
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,48,0.1302,39.3832
chip_182_606_merged.tif,250,medium_rank250_new,0.4,block,49,0.1302,36.3213
chip_182_606_merged.tif,250,medium_rank250_new,0.4,random,49,0.1302,39.963
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,0,0.2005,34.8614
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,0,0.2005,37.3859
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,1,0.2005,35.0512
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,1,0.2005,37.2261
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,2,0.2005,35.948
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,2,0.2005,37.186
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,3,0.2005,34.2412
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,3,0.2005,37.7146
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,4,0.2005,34.2214
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,4,0.2005,37.4309
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,5,0.2005,34.0713
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,5,0.2005,36.9062
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,6,0.2005,34.8608
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,6,0.2005,37.0619
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,7,0.2005,34.9795
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,7,0.2005,36.7141
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,8,0.2005,34.9796
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,8,0.2005,37.2608
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,9,0.2005,34.4213
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,9,0.2005,36.3221
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,10,0.2005,34.0712
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,10,0.2005,37.1779
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,11,0.2005,34.5997
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,11,0.2005,36.4076
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,12,0.2005,34.9795
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,12,0.2005,37.0171
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,13,0.2005,34.4211
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,13,0.2005,37.1014
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,14,0.2005,34.5997
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,14,0.2005,37.1943
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,15,0.2005,35.9472
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,15,0.2005,36.1667
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,16,0.2005,35.0509
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,16,0.2005,37.1308
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,17,0.2005,34.5993
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,17,0.2005,36.7295
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,18,0.2005,34.4213
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,18,0.2005,37.2391
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,19,0.2005,35.3755
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,19,0.2005,36.3215
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,20,0.2005,34.3943
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,20,0.2005,37.3693
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,21,0.2005,34.5999
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,21,0.2005,37.0023
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,22,0.2005,34.3942
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,22,0.2005,36.7922
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,23,0.2005,34.8356
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,23,0.2005,37.0812
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,24,0.2005,34.9046
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,24,0.2005,36.5491
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,25,0.2005,34.9048
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,25,0.2005,36.2644
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,26,0.2005,34.0659
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,26,0.2005,36.9393
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,27,0.2005,34.5996
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,27,0.2005,36.6296
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,28,0.2005,34.0658
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,28,0.2005,37.3982
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,29,0.2005,34.0655
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,29,0.2005,37.1536
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,30,0.2005,34.9798
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,30,0.2005,37.065
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,31,0.2005,34.9047
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,31,0.2005,37.2502
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,32,0.2005,35.0508
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,32,0.2005,36.2736
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,33,0.2005,35.9852
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,33,0.2005,36.5987
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,34,0.2005,34.9799
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,34,0.2005,37.0388
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,35,0.2005,34.3944
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,35,0.2005,36.875
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,36,0.2005,34.3941
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,36,0.2005,36.8754
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,37,0.2005,35.3337
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,37,0.2005,37.0464
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,38,0.2005,34.3944
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,38,0.2005,36.8452
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,39,0.2005,35.0513
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,39,0.2005,36.898
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,40,0.2005,34.2411
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,40,0.2005,37.08
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,41,0.2005,34.241
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,41,0.2005,36.8413
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,42,0.2005,35.6225
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,42,0.2005,36.7608
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,43,0.2005,34.2214
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,43,0.2005,36.9335
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,44,0.2005,34.2413
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,44,0.2005,36.9756
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,45,0.2005,34.0651
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,45,0.2005,36.8347
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,46,0.2005,34.9794
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,46,0.2005,37.0736
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,47,0.2005,35.051
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,47,0.2005,36.6631
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,48,0.2005,34.8625
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,48,0.2005,37.182
chip_182_606_merged.tif,250,medium_rank250_new,0.6,block,49,0.2005,34.904
chip_182_606_merged.tif,250,medium_rank250_new,0.6,random,49,0.2005,37.0372
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,0,0.2708,33.5973
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,0,0.2708,35.0178
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,1,0.2708,33.5248
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,1,0.2708,34.188
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,2,0.2708,33.5966
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,2,0.2708,34.9761
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,3,0.2708,33.1077
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,3,0.2708,35.1635
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,4,0.2708,33.1083
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,4,0.2708,35.2909
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,5,0.2708,32.8751
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,5,0.2708,34.3966
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,6,0.2708,33.1086
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,6,0.2708,34.6491
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,7,0.2708,32.8747
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,7,0.2708,35.0133
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,8,0.2708,32.8744
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,8,0.2708,34.8202
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,9,0.2708,33.1076
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,9,0.2708,34.5594
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,10,0.2708,33.5251
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,10,0.2708,34.3789
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,11,0.2708,33.5245
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,11,0.2708,34.5824
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,12,0.2708,32.8747
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,12,0.2708,35.131
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,13,0.2708,33.1087
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,13,0.2708,34.8547
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,14,0.2708,32.8749
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,14,0.2708,34.7044
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,15,0.2708,33.5974
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,15,0.2708,34.1842
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,16,0.2708,33.5247
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,16,0.2708,34.7491
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,17,0.2708,32.8753
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,17,0.2708,34.9574
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,18,0.2708,33.1079
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,18,0.2708,33.6887
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,19,0.2708,33.5245
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,19,0.2708,34.5973
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,20,0.2708,32.8748
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,20,0.2708,34.6955
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,21,0.2708,33.5246
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,21,0.2708,35.0277
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,22,0.2708,33.5248
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,22,0.2708,34.5495
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,23,0.2708,32.8749
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,23,0.2708,34.6843
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,24,0.2708,33.1072
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,24,0.2708,34.6417
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,25,0.2708,33.5969
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,25,0.2708,34.5822
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,26,0.2708,33.5249
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,26,0.2708,35.2698
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,27,0.2708,32.8743
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,27,0.2708,34.6637
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,28,0.2708,33.5247
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,28,0.2708,35.0223
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,29,0.2708,33.5247
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,29,0.2708,34.4604
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,30,0.2708,33.5246
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,30,0.2708,34.855
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,31,0.2708,33.1072
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,31,0.2708,35.0666
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,32,0.2708,32.8748
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,32,0.2708,34.677
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,33,0.2708,33.5968
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,33,0.2708,34.6099
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,34,0.2708,33.524
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,34,0.2708,34.383
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,35,0.2708,33.5247
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,35,0.2708,34.5644
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,36,0.2708,33.5244
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,36,0.2708,34.8261
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,37,0.2708,32.8741
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,37,0.2708,33.2992
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,38,0.2708,33.5245
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,38,0.2708,34.775
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,39,0.2708,33.5246
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,39,0.2708,34.7058
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,40,0.2708,33.1078
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,40,0.2708,34.4796
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,41,0.2708,33.5975
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,41,0.2708,34.0827
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,42,0.2708,33.1083
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,42,0.2708,33.894
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,43,0.2708,33.596
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,43,0.2708,34.7354
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,44,0.2708,33.5969
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,44,0.2708,33.5184
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,45,0.2708,32.8744
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,45,0.2708,34.2317
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,46,0.2708,33.5246
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,46,0.2708,34.327
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,47,0.2708,32.875
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,47,0.2708,34.7031
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,48,0.2708,33.5966
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,48,0.2708,34.1245
chip_182_606_merged.tif,250,medium_rank250_new,0.8,block,49,0.2708,33.1076
chip_182_606_merged.tif,250,medium_rank250_new,0.8,random,49,0.2708,34.7226
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,0,0.0651,38.7502
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,0,0.0651,43.4118
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,1,0.0651,39.2603
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,1,0.0651,43.5592
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,2,0.0651,38.8894
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,2,0.0651,43.7991
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,3,0.0651,38.7558
chip_268_410_merged.tif,251,medium_rank251_original,0.2,random,3,0.0651,43.559
chip_268_410_merged.tif,251,medium_rank251_original,0.2,block,4,0.0651,40.3327
