tile,mask_type,ratio,trial,mae,rmse,psnr
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.2,8,0.0010626301536845377,0.007955436824772765,41.986719374075534
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.2,9,0.0005409183961906468,0.0019323355420694226,54.27834915865613
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.4,0,0.01497658802256345,0.01741832447598963,35.17987246972367
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.4,1,0.004076828588476569,0.009533600351804361,40.41486115273992
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.4,2,0.016578477900827185,0.019744927143344252,34.090889288487396
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.4,3,0.009524308385337315,0.01088074819813987,39.26682480019922
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.4,4,0.039142715620525716,0.04364775336237572,27.200762107866193
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.4,5,0.004152972444724463,0.009531418014719345,40.41684966791383
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.4,6,0.040408525445610056,0.045443497192358726,26.850565080755665
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.4,7,0.004003947600063914,0.009427481457348097,40.51208626246556
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.4,8,0.008693225734184558,0.018453437378948275,34.67845449181837
PACE_OCI.20240710T000144.L1B.V3_image_153,contiguous,0.4,9,0.045548838892008274,0.05046254807715305,25.940616476326234
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.4,0,0.001141797083926519,0.005140090142128338,45.780585293691175
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.4,1,0.0012429044036107414,0.006688919180938901,43.49288102782822
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.4,2,0.0007647272050953614,0.003586494860681128,48.906595743131184
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.4,3,0.0017037206734689244,0.0072974740831819014,42.73654877448947
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.4,4,0.0011555173695393561,0.004035112949072188,47.88288608390764
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.4,5,0.000973938465234594,0.0037049941121328417,48.624249557041225
PACE_OCI.20240710T000144.L1B.V3_image_153,scattered,0.4,6,0.000997951752348896,0.005862479143230957,44.63837378701548
