tile,mask_type,ratio,trial,mae,rmse,psnr
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,35,0.016167952,0.020425884,33.796383
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,36,0.016422547,0.020733846,33.666405
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,37,0.031574275,0.039177928,28.139172
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,38,0.10708786,0.12077383,18.360542
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,39,0.02147736,0.026496358,31.536276
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,40,0.02808929,0.035298787,29.044804
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,41,0.03892744,0.046464324,26.657608
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,42,0.02187699,0.027467541,31.223604
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,43,0.028764915,0.03597561,28.879837
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,44,0.043080464,0.050115477,26.00056
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,45,0.03520325,0.042571872,27.417545
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,46,0.021873012,0.027465036,31.224396
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,47,0.036608346,0.04399785,27.13137
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,48,0.039116263,0.04714294,26.531666
PACE_OCI.20250228T112333.L1B.V3_image_139,contiguous,0.6,49,0.029217226,0.036423866,28.77228
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.6,0,0.025412409,0.03160754,30.004187
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.6,1,0.025047317,0.031216659,30.11227
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.6,2,0.027308278,0.03453547,29.234694
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.6,3,0.021868378,0.027629294,31.172604
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.6,4,0.020673184,0.026640773,31.489065
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.6,5,0.026965633,0.033598136,29.473696
PACE_OCI.20250228T112333.L1B.V3_image_139,scattered,0.6,6,0.033018973,0.041798167,27.576855
